ID_da_instituicao	Ano	Publicacoes
155200000008	2012	13
155200000008	2011	12
155200000008	2010	13
387300000000	2015	82
J03D00000008	2014	4
032604001051	2015	1
032604001051	2013	1
032604001051	2012	3
032604001051	2011	6
028200000004	2015	32
028200000004	2014	31
205600000005	2015	27
205600000005	2014	18
205600000005	2013	14
205600000005	2012	19
205600000005	2011	18
205600000005	2010	21
985600088568	2012	6
002800000001	2015	86
004700000006	2015	16
004700000006	2014	18
004700000006	2011	23
377800000002	2013	100
377800000002	2012	32
377800000002	2010	20
007100000000	2015	34
J2HF00000009	2013	117
014600000001	2012	2
J1HL00000004	2010	12
J0T000000001	2010	7
870400000000	2010	43
002700000000	2010	19
502700000001	2014	22
J2UJ00000009	2015	3
322100000002	2013	3
583900000001	2013	24
023100000001	2013	18
015100000000	2010	10
551400000004	2015	14
551400000004	2010	22
022900000008	2014	36
445200000000	2013	34
749000000008	2014	61
749000000008	2012	68
387300000000	2014	58
319000000000	2015	43
319000000000	2014	46
319000000000	2010	45
169600000005	2014	25
453200000000	2013	3
B00800000001	2014	2
IXW500000009	2015	2
JL8W00000004	2010	27
000600000990	2014	103
J1IN00000006	2013	4
J1IN00000006	2011	5
810400000006	2010	24
J00Z00000007	2015	9
J00Z00000007	2014	12
577300000006	2015	67
577300000006	2010	68
294000000001	2011	4
169600000005	2012	20
169600000005	2011	18
627100000002	2014	38
627100000002	2013	24
627100000002	2012	36
627100000002	2011	23
627100000002	2010	18
051400000002	2015	92
051400000002	2014	54
749000000008	2011	62
475600000009	2015	40
475600000009	2013	47
475600000009	2010	42
J18700000003	2015	8
J18700000003	2013	3
173400000000	2011	8
062200000004	2013	118
811900000003	2013	21
811900000003	2011	24
IYIB00000008	2012	1
011000000006	2014	6
011000000006	2012	11
623800000002	2012	33
002400000993	2010	14
811900000003	2012	29
985601066584	2014	24
985601066584	2013	3
985601066584	2012	6
985601066584	2010	3
028700000003	2011	33
567100000005	2015	7
567100000005	2013	6
567100000005	2010	4
IZEO00000008	2011	40
001900000005	2011	27
412700000002	2011	72
011000000006	2010	14
002900000003	2014	103
080800000003	2011	8
006900000006	2010	9
785800000009	2015	26
785800000009	2014	34
785800000009	2013	39
785800000009	2012	29
785800000009	2010	35
154100000008	2013	33
985600694069	2015	8
985600694069	2014	12
985600694069	2013	8
985600694069	2012	9
985600694069	2011	14
823700000003	2015	33
823700000003	2013	28
769300000008	2011	46
769300000008	2010	41
IZZT00000005	2015	10
IZZT00000005	2014	6
IZZT00000005	2013	12
IZZT00000005	2012	11
IZZT00000005	2011	7
IZZT00000005	2010	8
390600000006	2011	12
390600000006	2010	16
007200000001	2015	42
007200000001	2011	68
023100000001	2011	14
445200000000	2010	17
020100000007	2011	33
J1HP00000001	2010	27
J54700000000	2013	2
204400000003	2014	67
780900000000	2012	14
780900000000	2011	14
985600215063	2013	3
039000000006	2015	13
039000000006	2014	9
039000000006	2013	6
039000000006	2011	11
039000000006	2010	7
985600102242	2013	2
IYQB00000001	2010	1
885300000006	2013	14
IXH000000000	2014	4
IXH000000000	2010	3
J00Z00000007	2012	10
985600043084	2015	4
985600043084	2014	5
985600043084	2012	5
985600043084	2010	3
072200000001	2011	4
038800000002	2014	23
001500000997	2012	44
001500000997	2010	43
ICRE00000000	2011	2
985600213036	2010	1
000400000008	2014	26
032100000000	2013	75
505800000008	2014	33
166100000001	2014	23
204400000003	2015	54
204400000003	2013	132
204400000003	2011	71
204400000003	2010	61
172000000004	2015	41
172000000004	2013	38
172000000004	2012	41
172000000004	2011	41
172000000004	2010	37
IXXU00000008	2015	71
IXXU00000008	2014	70
IXXU00000008	2010	63
579200000000	2013	3
431100000008	2014	43
J1VL00000005	2013	4
001100000990	2014	63
001100000990	2010	74
785800000009	2011	35
008200000000	2010	134
J1D700000002	2013	9
004100000005	2015	91
004100000005	2011	133
004100000005	2010	123
577000000000	2014	16
577000000000	2012	27
IW9W00000003	2011	24
501100000002	2014	28
501100000002	2011	24
426900000006	2010	8
002800000001	2011	82
032100000000	2010	76
000900000996	2013	72
J8QC00000009	2011	2
J8QC00000009	2010	2
JI7500000002	2014	27
J1SS00000005	2014	90
894500000009	2013	22
IXRE00000008	2015	3
IXRE00000008	2014	5
IXRE00000008	2013	6
IXRE00000008	2011	6
IXRE00000008	2010	3
985600399040	2013	7
985600399040	2012	7
985600399040	2011	8
985600399040	2010	8
733300000007	2012	3
733300000007	2011	1
000900000996	2010	86
183300000005	2014	40
183300000005	2010	41
J4KN00000002	2014	14
J4KN00000002	2013	13
J4KN00000002	2012	12
J4KN00000002	2011	6
985600042410	2010	5
506200000005	2014	1
506200000005	2013	1
506200000005	2012	3
183300000005	2015	44
183300000005	2013	42
183300000005	2012	42
066300000009	2013	11
009800000009	2012	13
273000000009	2010	22
J1VL00000005	2014	11
985600198568	2015	3
985600198568	2014	1
985600198568	2013	2
312800000008	2014	21
312800000008	2013	15
005800000006	2015	18
005800000006	2014	17
985600221152	2014	2
985600221152	2012	3
985600221152	2011	2
451000000000	2015	2
290200000002	2010	3
001800000992	2011	39
482200000004	2010	4
000900000007	2012	74
000900000007	2011	54
189500000008	2011	17
829000000000	2013	57
829000000000	2010	42
455900000000	2015	6
879900000002	2010	2
422500000006	2015	15
985600188120	2012	6
013700000005	2013	5
013700000005	2011	5
013700000005	2010	7
JNTM00000007	2015	8
JNTM00000007	2014	8
JNTM00000007	2013	12
985601000990	2012	52
000400000008	2010	21
448200000004	2015	8
985600164213	2010	2
IYHH00000000	2015	2
IYHH00000000	2013	4
529700000003	2012	8
531000000002	2014	28
039400000003	2015	5
039400000003	2014	7
039400000003	2013	3
039400000003	2012	4
039400000003	2011	8
039400000003	2010	7
460900000006	2012	69
154100000008	2012	36
329200000001	2011	9
195400000000	2015	52
195400000000	2014	21
475600000009	2012	39
040000000000	2015	12
040000000000	2014	17
040000000000	2013	16
089400000000	2011	2
089400000000	2010	4
413700000000	2015	8
413700000000	2014	11
413700000000	2013	11
413700000000	2012	12
J19G00000000	2013	2
J19G00000000	2012	3
J19G00000000	2011	2
107000000004	2014	26
107000000004	2012	25
107000000004	2010	31
001000000998	2012	78
080300000004	2015	45
080300000004	2013	119
080300000004	2012	41
080300000004	2011	45
823700000003	2011	25
063700000001	2015	2
027500000001	2011	20
446900000000	2015	103
891200000009	2010	35
007200000001	2014	66
J1GS00000009	2013	12
J1GS00000009	2012	11
167600000009	2015	9
247500000009	2013	54
247500000009	2012	57
247500000009	2011	83
247500000009	2010	54
IWAM00000000	2014	5
047500000006	2013	30
047500000006	2011	24
011000000006	2013	10
001800000992	2015	30
001800000992	2014	30
807700000001	2015	34
807700000001	2012	40
J7K600000000	2012	1
089500000001	2010	4
001400000006	2015	26
001400000006	2013	32
001400000006	2011	18
001400000006	2010	18
000900000007	2015	62
000900000007	2013	73
870300000008	2012	11
423400000002	2015	17
202100000001	2010	9
047500000006	2012	26
087900000002	2011	61
544800000009	2014	5
544800000009	2010	5
841500000008	2010	24
985600163799	2014	1
985600163799	2013	2
985600163799	2011	1
985600163799	2010	2
587400000005	2015	12
587400000005	2012	9
435900000005	2012	5
985600042835	2012	6
831100000003	2012	6
J1RB00000004	2013	3
J1RB00000004	2012	3
J1RB00000004	2010	2
870100000004	2013	63
032604001019	2012	2
496800000005	2014	11
496800000005	2013	8
311500000004	2013	8
311500000004	2011	12
497100000000	2011	12
J6V200000003	2011	14
J6V200000003	2010	8
050600000008	2013	1
050600000008	2011	1
567100000005	2014	9
446900000000	2014	112
273000000009	2014	19
273000000009	2011	25
390600000006	2013	14
IWU400000003	2013	146
434800000005	2013	22
J1SS00000005	2015	43
501100000002	2015	36
501100000002	2012	24
501100000002	2010	30
579700000000	2012	13
579700000000	2011	15
154900000002	2015	6
154900000002	2011	9
154900000002	2010	9
985600212021	2013	5
J6L100000001	2014	3
J6L100000001	2013	2
J6L100000001	2011	4
511300000003	2014	114
511300000003	2012	52
062900000007	2010	3
390600000006	2014	16
189500000008	2012	23
189500000008	2010	22
311500000004	2012	25
456700000004	2010	10
002000000996	2015	21
498300000002	2014	17
498300000002	2013	22
498300000002	2012	19
498300000002	2010	23
J6QK00000000	2014	3
768700000007	2015	27
768700000007	2014	29
768700000007	2013	36
768700000007	2011	38
892200000007	2011	8
JCPM00000007	2015	4
870100000004	2015	51
985608320850	2015	1
032300000004	2012	142
462400000003	2011	9
462400000003	2010	15
J93M00000001	2014	21
829000000000	2015	51
118900000006	2011	2
985600151006	2012	1
287000000009	2014	1
002800000001	2012	89
579800000001	2012	27
J36200000002	2012	1
IYZQ00000002	2014	21
IYZQ00000002	2013	22
IYZQ00000002	2011	18
IYZQ00000002	2010	18
802500000007	2012	14
841600000000	2012	21
IW9W00000003	2015	14
IW9W00000003	2012	24
IW9W00000003	2010	22
166100000001	2011	19
166100000001	2010	21
IXH700000003	2011	3
045100000002	2012	7
016300000002	2015	29
016300000002	2014	26
016300000002	2011	24
016300000002	2010	28
892200000007	2012	5
273000000009	2013	23
273000000009	2012	21
010400000005	2014	22
010400000005	2011	30
010400000005	2010	22
000900000007	2010	65
892200000007	2010	5
985600042835	2014	5
985601346161	2012	8
985601346161	2011	5
226100000009	2015	25
0U0F00000000	2015	2
0U0F00000000	2014	1
0U0F00000000	2012	3
0U0F00000000	2011	1
0U0F00000000	2010	2
IY5300000007	2013	33
IY5300000007	2011	34
204400000003	2012	138
004100000005	2012	131
387300000000	2013	73
002600000997	2014	16
002600000997	2013	12
002600000997	2012	9
089100000004	2013	35
026600000005	2015	94
026600000005	2014	88
026600000005	2012	5
026600000005	2011	85
026600000005	2010	91
985600179776	2011	1
096800000000	2011	12
985600043360	2013	27
295500000009	2015	11
295500000009	2014	11
J6Q200000004	2013	2
J6Q200000004	2012	3
J6Q200000004	2010	6
434800000005	2014	24
434800000005	2010	21
080300000004	2014	49
IZ4F00000000	2014	3
IZ4F00000000	2012	1
118000000000	2012	16
IWT900000006	2011	7
013800000007	2014	19
284100000006	2010	2
829000000000	2012	50
577000000000	2015	15
749000000008	2015	88
J3UC00000003	2015	54
294800000006	2014	24
294800000006	2011	94
294800000006	2010	31
JLDY00000007	2015	13
JLDY00000007	2012	22
348800000009	2015	5
348800000009	2013	5
426500000009	2014	19
193400000004	2012	45
408800000006	2015	83
985600042380	2014	11
616600000006	2015	2
286700000003	2014	18
286700000003	2013	16
286700000003	2012	21
286700000003	2010	84
319000000000	2013	55
087900000002	2015	48
822900000009	2014	26
822900000009	2013	24
JEIB00000004	2012	2
JEIB00000004	2010	5
858000000003	2015	2
449300000004	2013	10
038800000002	2015	18
985601000990	2013	45
001200000002	2015	10
022900000008	2015	40
022900000008	2011	33
022900000008	2010	34
411600000002	2013	5
169600000005	2015	20
169600000005	2013	23
520900000003	2015	15
005800000006	2013	19
005800000006	2012	23
005800000006	2011	27
005800000006	2010	21
IWD500000000	2013	2
002700000000	2012	26
311300000000	2014	4
311300000000	2013	3
311300000000	2011	5
311300000000	2010	2
387300000000	2010	38
002900000003	2015	100
002900000003	2010	101
007100000000	2014	37
102400000000	2013	13
768700000007	2010	34
985600694387	2014	1
985600694387	2012	1
985600694387	2011	1
072200000001	2015	1
JIDJ00000007	2015	24
JIDJ00000007	2013	34
JIDJ00000007	2011	20
JIDJ00000007	2010	19
506700000004	2011	48
ICRE00000000	2010	2
179800000006	2013	24
179800000006	2012	17
179800000006	2011	21
822900000009	2015	24
822900000009	2011	17
B3WZ00000004	2012	7
985600161974	2012	1
892700000006	2010	29
340900000005	2011	21
040000000000	2011	13
040000000000	2010	21
247500000009	2015	24
247500000009	2014	51
010200000001	2015	31
010200000001	2014	89
010200000001	2012	24
401100000006	2015	2
401100000006	2012	3
401100000006	2010	5
057000000004	2011	1
IVPL00000001	2013	2
195500000002	2015	7
195500000002	2014	7
195500000002	2011	6
007200000001	2010	63
007700000000	2015	127
007700000000	2013	72
002400000004	2012	6
201300000007	2015	1
811900000003	2014	25
154100000008	2014	43
032604002023	2015	2
032604002023	2014	3
032604002023	2013	3
032604002023	2012	2
032604002023	2010	2
985600710536	2014	2
985600710536	2012	3
342900000001	2014	22
546000000000	2015	4
546000000000	2014	7
546000000000	2013	6
546000000000	2012	5
546000000000	2010	9
066300000009	2011	11
JL8W00000004	2012	34
J1SS00000005	2013	72
J1SS00000005	2011	57
439100000003	2012	1
022900000008	2012	41
IYIO00000003	2014	2
IYIO00000003	2012	2
141900000000	2014	3
141900000000	2013	2
141900000000	2012	3
141900000000	2011	8
306200000002	2015	62
J1HL00000004	2011	13
069000000008	2015	7
J1OU00000008	2012	10
985600043360	2012	20
051400000002	2011	55
524500000009	2010	1
390600000006	2015	12
435900000005	2015	8
111000000002	2015	1
111000000002	2014	1
111000000002	2013	2
111000000002	2011	1
111000000002	2010	3
503700000000	2012	4
J9GC00000006	2012	17
J9GC00000006	2010	46
985601361861	2014	3
985601361861	2013	2
985601361861	2012	3
985601361861	2011	6
985601361861	2010	7
007700000000	2011	64
025900000002	2014	17
025900000002	2013	22
025900000002	2010	18
J14G00000009	2012	8
J14G00000009	2010	7
423400000002	2014	10
423400000002	2012	14
531000000002	2015	26
047700000000	2010	15
006100000001	2014	21
006100000001	2013	20
006100000001	2011	19
006100000001	2010	15
003300000000	2015	1
003300000000	2014	2
003300000000	2012	1
025900000002	2012	21
025900000002	2011	18
G53N00000005	2014	1
472700000006	2013	11
472700000006	2011	10
472700000006	2010	9
002500000995	2011	16
985600219158	2010	7
319000000000	2012	56
377200000001	2010	5
985601113922	2012	4
306200000002	2013	78
885400000008	2014	23
885400000008	2013	23
885400000008	2011	26
885400000008	2010	24
449300000004	2012	6
985601111113	2011	7
985601111113	2010	4
J01K00000006	2012	10
J01K00000006	2011	10
J01K00000006	2010	11
017500000004	2013	6
017500000004	2012	8
017500000004	2011	9
017500000004	2010	4
071800000004	2010	7
002900000992	2014	6
002900000992	2013	6
002900000992	2012	5
002900000992	2011	5
IW9W00000003	2014	16
IXWZ00000009	2011	4
IXWZ00000009	2010	1
JGLR00000002	2014	1
JGLR00000002	2013	1
JGLR00000002	2012	1
021000000003	2015	7
481300000008	2011	8
661500000000	2010	26
J8E800000003	2012	31
312800000008	2012	17
312800000008	2011	20
028000000000	2015	1
511300000003	2010	57
007100000000	2011	94
081500000006	2012	32
081500000006	2011	36
329200000001	2013	7
329200000001	2010	6
841600000000	2015	18
841600000000	2014	14
841600000000	2013	19
841600000000	2011	16
H84F00000005	2011	3
H84F00000005	2010	3
438600000004	2013	17
438600000004	2012	17
870400000000	2011	62
577000000000	2013	25
891300000000	2015	16
ICRE00000000	2013	6
001800000003	2011	3
487300000007	2014	6
047000000007	2015	15
025900000002	2015	21
IW3C00000004	2014	12
IW3C00000004	2011	11
985600043360	2015	19
985600043360	2014	23
985600043360	2010	26
J1GS00000009	2011	11
GCPF00000003	2014	3
GCPF00000003	2013	3
GCPF00000003	2012	1
GCPF00000003	2011	3
985600084899	2011	1
985600084899	2010	3
IZYH00000003	2015	4
IZYH00000003	2013	2
IZYH00000003	2012	3
IZYH00000003	2010	2
027500000001	2015	21
027500000001	2014	24
027500000001	2010	22
018100000005	2010	3
JF1800000007	2015	4
173700000005	2012	4
390600000006	2012	11
067900000008	2015	23
IXJS00000001	2013	3
398000000000	2015	6
900900000004	2014	8
IY5300000007	2015	38
IY5300000007	2014	32
IY5300000007	2012	36
985600043920	2013	3
985600043920	2010	3
IWAU00000006	2011	3
IWAU00000006	2010	2
584100000005	2010	8
038800000002	2013	20
IZYG00000001	2011	8
457000000000	2013	1
015100000000	2015	10
015100000000	2014	6
015100000000	2013	9
015100000000	2012	7
015100000000	2011	6
IY4H00000006	2010	2
364000000006	2015	2
364000000006	2014	2
364000000006	2013	1
364000000006	2012	1
364000000006	2011	1
J7S900000000	2013	1
487300000007	2013	3
J2HF00000009	2014	108
J2HF00000009	2011	70
IZEE00000008	2015	100
JLDY00000007	2014	22
985600168804	2014	3
985600168804	2013	4
985600168804	2011	5
985600168804	2010	3
752200000001	2010	13
J1TW00000002	2015	4
155800000009	2010	2
J3RT00000003	2011	9
IZ7N00000000	2014	2
IZ7N00000000	2013	9
IZ7N00000000	2012	4
IZ7N00000000	2010	2
GBIM00000005	2011	2
072200000001	2010	3
780900000000	2014	21
J1OR00000000	2014	28
IXXU00000008	2013	78
001900000994	2013	34
001900000994	2010	42
J1D700000002	2015	6
JL8W00000004	2014	43
IW1Y00000001	2010	6
J6V200000003	2012	44
JQMV00000000	2010	2
985600682141	2010	1
G53N00000005	2015	2
420700000003	2011	13
438500000002	2015	12
438500000002	2014	10
438500000002	2013	15
438500000002	2012	10
438500000002	2011	10
438500000002	2010	13
IZEO00000008	2015	35
IZEO00000008	2014	47
IZEO00000008	2012	48
171800000000	2015	2
J8FX00000002	2010	2
985600094916	2013	2
985600094916	2012	3
985600094916	2011	2
985600094916	2010	1
985600149567	2012	2
013800000007	2015	19
IY7O00000005	2015	8
579800000001	2015	22
579800000001	2013	28
IYTC00000008	2015	2
IYTC00000008	2014	3
IYTC00000008	2012	4
J0XN00000008	2014	2
J0XN00000008	2010	3
J4KN00000002	2015	8
J4KN00000002	2010	8
500400000000	2015	2
500400000000	2014	2
500400000000	2013	3
500400000000	2011	4
500400000000	2010	1
985601001997	2013	16
478500000001	2014	9
478500000001	2012	6
478500000001	2010	5
544800000009	2013	5
544800000009	2012	10
900900000004	2013	9
003500000993	2013	1
003500000993	2012	1
003500000993	2010	2
154900000002	2013	10
508300000003	2015	3
508300000003	2014	4
412700000002	2012	91
412700000002	2010	73
116300000009	2010	2
281100000001	2012	42
281100000001	2010	27
IZJL00000003	2013	2
J0S900000000	2014	4
J0S900000000	2013	4
434800000005	2011	26
469000000003	2014	4
J0N300000008	2010	2
J1OR00000000	2013	41
189500000008	2013	24
842100000009	2011	4
819000000002	2014	18
819000000002	2011	22
892200000007	2015	6
013100000004	2010	4
802600000009	2014	17
025500000005	2012	18
025500000005	2011	13
045100000002	2010	13
192900000005	2014	35
192900000005	2013	29
044900000009	2011	2
044900000009	2010	2
IXXU00000008	2012	66
531000000002	2013	30
531000000002	2012	23
531000000002	2011	18
531000000002	2010	15
985600151383	2011	12
985600084597	2014	3
J6QK00000000	2013	1
193400000004	2011	7
985600042827	2010	5
062200000004	2015	36
000700000003	2012	22
000700000003	2010	14
003100000007	2013	15
003100000007	2012	16
003100000007	2011	18
364100000008	2014	5
985600218500	2010	1
010200000001	2010	21
281100000001	2015	30
281100000001	2014	36
281100000001	2013	69
JP0K00000004	2011	2
298200000008	2014	4
298200000008	2012	7
J6V200000003	2015	4
003000000005	2011	1
010400000005	2012	35
154600000007	2010	26
BGHI00000002	2011	1
016900000003	2013	7
016900000003	2012	9
016900000003	2010	7
413600000009	2010	3
558800000009	2013	22
001200000002	2011	9
985600099934	2013	1
473900000008	2010	2
985600215063	2012	2
985600215063	2011	2
IZEE00000008	2011	96
825100000009	2015	3
825100000009	2014	3
825100000009	2013	2
825100000009	2012	5
825100000009	2010	4
J1SS00000005	2010	65
208000000009	2013	17
208000000009	2011	18
869900000005	2015	25
869900000005	2013	25
869900000005	2012	40
869900000005	2010	34
188200000004	2015	2
188200000004	2013	3
188200000004	2012	4
J2Z200000007	2014	1
572000000000	2014	92
192900000005	2011	26
001600000999	2015	31
284100000006	2013	1
284100000006	2012	2
063600000000	2013	3
002900000992	2015	4
002900000992	2010	5
281100000001	2011	30
285100000004	2012	5
285100000004	2011	5
285100000004	2010	3
179800000006	2015	23
179800000006	2014	23
J61F00000009	2013	1
IW3C00000004	2013	11
IW3C00000004	2010	13
586600000000	2011	12
482200000004	2011	4
308200000009	2010	27
819000000002	2015	13
819000000002	2013	12
288200000000	2015	17
101800000000	2011	4
985601000990	2011	50
009800000009	2015	17
009800000009	2014	16
301700000000	2010	16
985600163446	2012	1
IYA400000008	2014	7
IYA400000008	2013	6
IYA400000008	2012	7
IYA400000008	2011	5
IYA400000008	2010	5
354700000001	2013	3
354700000001	2011	2
J4U100000009	2015	2
J4U100000009	2014	1
J4U100000009	2013	2
J4U100000009	2012	1
J4U100000009	2011	2
J4U100000009	2010	2
281500000009	2014	22
012600000005	2010	7
985600992930	2011	1
J01K00000006	2015	8
IWAM00000000	2015	2
IWAM00000000	2013	3
IWAM00000000	2011	3
IWAM00000000	2010	1
192500000008	2010	16
894500000009	2011	24
894500000009	2010	97
028700000003	2014	27
081500000006	2013	34
544800000009	2011	7
819000000002	2012	15
002300000991	2015	4
002300000991	2014	9
002300000991	2013	13
001700000990	2015	24
481300000008	2014	10
015300000004	2014	1
IWT400000007	2014	4
579800000001	2014	28
001200000002	2012	11
089100000004	2012	31
294300000007	2010	4
029500000008	2014	9
029500000008	2013	10
029500000008	2010	8
003200000009	2014	10
002300000991	2012	13
002300000991	2010	12
IX2400000007	2014	32
IX2400000007	2013	18
IX2400000007	2011	20
437300000000	2014	7
IW6L00000007	2010	1
J4F200000001	2014	3
J4F200000001	2012	6
JIF800000001	2013	2
985600908867	2011	3
082500000004	2015	2
985608317159	2014	3
985608317159	2013	4
154900000002	2014	8
002700000000	2013	34
IZ8D00000009	2015	3
IZ8D00000009	2014	2
IZ8D00000009	2013	5
IZ8D00000009	2011	2
IZ8D00000009	2010	4
IYJ200000008	2013	6
IYJ200000008	2012	4
084400000009	2015	1
084400000009	2014	3
084400000009	2013	2
084400000009	2011	3
J8LY00000001	2011	13
J8LY00000001	2010	4
340900000005	2010	20
JA2300000000	2015	9
JA2300000000	2014	9
JA2300000000	2012	47
JA2300000000	2011	12
JA2300000000	2010	5
822900000009	2012	24
IZEO00000008	2013	50
J54700000000	2011	2
024700000000	2013	46
166100000001	2015	21
384400000008	2012	1
008800000000	2014	11
008800000000	2012	18
351100000006	2013	9
JQMV00000000	2013	1
192900000005	2012	27
766300000003	2015	9
766300000003	2014	10
766300000003	2013	10
766300000003	2012	14
766300000003	2011	9
766300000003	2010	3
579800000001	2011	22
F3V900000009	2011	34
558800000009	2014	19
J1HP00000001	2011	40
577000000000	2011	22
308200000009	2015	11
891300000000	2014	22
884900000009	2013	23
870300000008	2011	9
870300000008	2010	13
282600000009	2011	3
J0ZY00000006	2014	4
J0ZY00000006	2013	3
J0ZY00000006	2012	8
J0ZY00000006	2011	2
J1BJ00000000	2010	12
JCOG00000006	2014	4
JCOG00000006	2013	4
JCOG00000006	2011	8
J0TA00000001	2012	5
381700000009	2014	3
381700000009	2013	4
001900000994	2011	31
880000000000	2012	28
880000000000	2011	23
880000000000	2010	25
870100000004	2012	62
029500000008	2011	12
534600000008	2011	5
028200000004	2013	91
288200000000	2012	25
985600399040	2015	2
985600399040	2014	3
661500000000	2013	28
117300000007	2014	8
J01700000009	2015	15
J01700000009	2014	14
J01700000009	2013	19
J01700000009	2010	16
089500000001	2013	4
047500000006	2010	25
002000000996	2012	28
J01700000009	2012	13
J01700000009	2011	12
985600169126	2013	22
434800000005	2015	28
J93M00000001	2013	60
J93M00000001	2012	17
J93M00000001	2010	19
985601108074	2014	1
985601108074	2013	4
985601108074	2010	1
JAN300000008	2011	1
118500000009	2015	7
J6EO00000001	2015	1
IY5300000007	2010	44
528700000005	2014	18
528700000005	2013	10
J00Z00000007	2011	16
J00Z00000007	2010	16
IVM800000000	2013	8
985601361799	2013	4
985601361799	2012	5
985601361799	2010	3
071800000004	2011	13
870400000000	2014	59
454100000007	2010	4
832000000000	2013	5
454100000007	2015	6
454100000007	2014	20
454100000007	2013	9
985600189488	2012	2
003100000007	2014	7
623800000002	2011	28
985600212021	2015	2
246100000003	2011	73
246100000003	2010	47
021000000003	2014	6
021000000003	2012	7
985601000990	2015	34
985601000990	2010	52
003200000998	2014	10
005200000005	2012	2
154300000001	2015	23
154300000001	2014	23
154300000001	2011	28
154100000008	2010	35
001500000997	2013	34
506800000006	2011	2
J7ZM00000003	2011	2
J7ZM00000003	2010	2
020100000007	2012	77
469000000003	2015	5
869000000009	2013	4
J2HF00000009	2015	42
J2HF00000009	2010	41
IYK100000002	2013	2
J1D700000002	2014	3
J1D700000002	2010	6
985600001900	2013	3
880000000000	2015	31
880000000000	2014	23
294500000000	2015	2
294500000000	2013	2
294500000000	2011	1
F3V900000009	2010	39
IZYJ00000007	2013	3
IXS700000001	2010	1
884900000009	2014	21
J1VL00000005	2010	6
JDZ000000000	2010	1
195400000000	2013	83
195400000000	2012	16
195400000000	2011	16
051600000006	2014	9
J9GC00000006	2015	11
J9GC00000006	2014	12
J9GC00000006	2013	15
096800000000	2010	14
985600409127	2013	1
985600409127	2012	1
985600409127	2011	1
063700000001	2013	4
063700000001	2012	5
063700000001	2011	2
063700000001	2010	4
481300000008	2012	15
015300000004	2011	2
062200000004	2011	111
777100000005	2015	3
303400000001	2015	8
303400000001	2014	8
303400000001	2013	6
303400000001	2012	9
247100000001	2015	4
247100000001	2012	8
J0ZR00000001	2012	4
J3E400000000	2013	8
308200000009	2014	23
J98T00000005	2010	4
038800000002	2010	19
115200000009	2010	4
003100000007	2015	13
003100000007	2010	11
891300000000	2013	24
891300000000	2011	26
IZYG00000001	2013	8
520900000003	2012	24
IZYH00000003	2011	1
985600203944	2013	1
985600203944	2011	1
001200000002	2014	87
627100000002	2015	36
438300000009	2015	1
438300000009	2013	7
438300000009	2010	6
985600212021	2011	2
985600212021	2010	2
498300000002	2011	21
J6K900000008	2010	1
AT0F00000005	2012	2
AT0F00000005	2011	2
118500000009	2010	4
377800000002	2011	26
IW1Y00000001	2015	7
IW1Y00000001	2014	4
IW1Y00000001	2011	5
024300000003	2013	1
J8OX00000004	2014	6
J8OX00000004	2013	10
583900000001	2014	13
021200000007	2011	12
763900000000	2014	1
201900000008	2010	11
016900000003	2015	4
016900000003	2014	4
J0IH00000006	2015	13
295500000009	2012	12
351100000006	2014	8
JMA100000004	2013	1
117700000004	2010	36
J2BG00000001	2013	2
038800000002	2011	23
010200000001	2013	86
306200000002	2012	84
023500000009	2013	4
069000000008	2011	11
892700000006	2011	30
029500000008	2015	1
029500000008	2012	7
503500000006	2013	1
034300000000	2014	5
034300000000	2013	4
012600000005	2011	8
010100000000	2011	4
481300000008	2015	3
481300000008	2013	6
481300000008	2010	11
498300000002	2015	13
875100000005	2012	4
066300000009	2010	11
038800000002	2012	21
017500000004	2015	10
351100000006	2011	7
351100000006	2010	4
403300000006	2014	1
403300000006	2012	1
546600000001	2014	3
002200000990	2015	16
002200000990	2013	16
002200000990	2012	13
IYTC00000008	2013	1
J23700000000	2010	1
309100000005	2011	2
309100000005	2010	1
208000000009	2014	18
301700000000	2011	15
IV6N00000003	2015	1
JCNA00000007	2013	2
135100000001	2015	2
135100000001	2014	4
135100000001	2013	5
135100000001	2012	1
135100000001	2011	5
135100000001	2010	3
J7ZP00000009	2014	15
497100000000	2015	13
IX9G00000008	2012	1
002500000995	2010	8
154600000007	2015	28
201300000007	2013	2
J1OU00000008	2011	10
869900000005	2014	36
869900000005	2011	37
JEIB00000004	2015	4
JEIB00000004	2014	3
154300000001	2013	45
154300000001	2012	41
154300000001	2010	24
528200000006	2015	7
528200000006	2014	8
JEHD00000000	2013	5
JEHD00000000	2012	4
JEHD00000000	2011	6
002700000000	2014	29
J09300000007	2015	2
287000000009	2012	2
287000000009	2011	5
287000000009	2010	3
951500000001	2013	1
951500000001	2012	1
951500000001	2011	2
951500000001	2010	1
IYAN00000006	2012	3
J38U00000005	2015	1
J38U00000005	2014	7
J38U00000005	2010	6
077900000005	2015	1
077900000005	2014	2
077900000005	2013	2
077900000005	2012	3
077900000005	2011	1
077900000005	2010	1
001500000997	2015	27
032601001042	2015	5
032601001042	2014	8
032601001042	2013	7
032601001042	2012	6
032601001042	2011	8
032601001042	2010	5
364100000008	2012	6
364100000008	2011	4
IW1F00000003	2015	4
985600159970	2012	2
985600159970	2010	3
IW3C00000004	2015	14
189500000008	2014	17
