ID_da_instituicao	ID_da_disciplina	Ano	Publicacoes
294800000006	12	2012	4
294800000006	12	2011	26
294800000006	12	2010	9
008400000003	4	2015	8
008400000003	6	2014	13
008400000003	5	2014	19
IWT900000006	1	2011	2
001100000990	13	2012	6
JLDY00000007	4	2015	1
JLDY00000007	5	2013	6
JLDY00000007	5	2012	4
JLDY00000007	4	2012	3
348800000009	12	2015	2
348800000009	8	2015	2
348800000009	12	2013	2
348800000009	3	2013	2
426500000009	4	2014	3
032600000000	7	2015	19
125200000006	2	2011	1
000500000000	11	2015	18
000500000000	7	2012	21
193400000004	12	2012	2
008200000000	12	2015	10
008200000000	3	2014	13
408800000006	3	2015	36
985600042380	3	2014	5
033500000006	8	2012	18
000400000997	12	2014	37
000400000997	12	2011	21
000900000007	13	2012	18
780900000000	12	2011	4
780900000000	12	2010	2
616600000006	3	2015	1
616600000006	10	2015	1
286700000003	12	2014	2
286700000003	12	2013	2
286700000003	12	2012	5
286700000003	12	2011	3
286700000003	12	2010	22
033100000009	1	2015	20
033100000009	1	2011	27
319000000000	1	2011	8
000500000999	4	2011	9
121100000001	9	2015	1
502700000001	5	2010	6
192900000005	12	2010	6
008900000002	7	2013	22
008900000002	7	2011	20
000800000994	5	2015	6
319000000000	7	2015	6
319000000000	7	2013	11
087900000002	12	2015	5
087900000002	12	2014	9
822900000009	1	2014	12
822900000009	5	2013	3
JEIB00000004	1	2012	1
JEIB00000004	1	2010	1
858000000003	13	2015	1
032100000000	13	2014	8
032100000000	7	2013	6
032100000000	4	2013	5
032100000000	4	2012	12
032100000000	4	2011	5
032100000000	11	2011	3
032100000000	1	2011	4
032100000000	2	2010	2
032100000000	11	2010	5
004400000000	7	2013	10
449300000004	2	2013	1
021100000005	9	2012	4
867100000004	12	2015	18
008300000001	3	2015	27
008300000001	3	2012	22
008300000001	8	2010	8
038800000002	1	2015	12
038800000002	1	2014	10
038800000002	2	2014	2
119300000003	10	2011	7
008300000001	4	2011	17
008300000001	6	2010	4
010600000009	8	2011	10
000600000001	10	2014	14
000600000001	10	2015	14
000600000001	1	2015	26
000600000001	6	2013	11
000600000001	10	2013	15
000600000001	11	2013	9
000600000001	12	2013	27
000600000001	7	2013	10
000600000001	10	2012	17
000600000001	11	2012	10
000600000001	7	2012	16
000600000001	6	2012	12
000600000001	10	2011	16
000600000001	11	2011	10
000600000001	12	2011	30
000600000001	7	2011	13
000600000001	6	2011	12
000600000001	1	2010	21
985601000990	10	2013	6
985601000990	5	2013	5
080400000006	7	2015	15
080400000006	11	2015	15
172000000004	11	2015	1
172000000004	5	2014	11
172000000004	6	2014	1
172000000004	11	2013	1
172000000004	11	2012	2
172000000004	4	2012	3
172000000004	5	2012	13
172000000004	5	2011	15
446900000000	4	2015	16
446900000000	6	2014	5
446900000000	4	2014	14
446900000000	5	2014	10
446900000000	4	2013	12
446900000000	1	2011	15
446900000000	4	2011	23
446900000000	4	2010	19
446900000000	6	2010	8
IWU400000003	8	2015	14
007100000000	12	2012	5
294800000006	10	2014	3
294800000006	3	2012	7
001200000002	11	2015	5
000200000993	4	2010	20
022900000008	1	2015	9
022900000008	10	2013	7
022900000008	1	2011	8
022900000008	1	2010	7
004400000000	11	2010	7
577300000006	5	2015	9
577300000006	10	2013	8
577300000006	5	2010	7
008400000003	12	2014	6
061500000001	5	2012	2
061500000001	1	2011	1
061500000001	1	2010	1
033800000001	11	2012	4
033800000001	11	2011	11
411600000002	12	2013	1
004500000002	11	2011	10
007400000005	4	2013	1
032300000004	4	2012	7
169600000005	4	2015	2
169600000005	6	2015	1
169600000005	11	2015	2
169600000005	6	2014	1
169600000005	5	2013	2
169600000005	4	2011	1
520900000003	1	2015	3
520900000003	4	2013	1
446900000000	13	2012	5
005800000006	11	2013	13
005800000006	11	2012	15
005800000006	11	2011	13
005800000006	11	2010	13
033700000000	3	2010	33
001100000990	4	2015	3
408900000008	5	2015	16
408900000008	12	2013	11
408900000008	5	2013	11
408900000008	5	2010	18
107000000004	12	2015	12
107000000004	12	2011	5
000800000994	5	2014	6
000800000994	5	2013	8
004400000000	1	2010	26
032300000004	13	2015	6
000500000000	6	2015	10
I3CJ00000006	5	2015	13
032300000004	12	2014	12
032300000004	13	2014	6
032300000004	3	2013	17
032300000004	3	2012	25
032300000004	3	2011	31
IWD500000000	12	2013	1
107000000004	12	2014	6
107000000004	12	2010	7
001700000001	3	2015	2
001700000001	3	2014	2
001700000001	8	2012	2
001700000001	8	2011	2
001700000001	6	2011	1
002700000000	5	2012	4
008200000000	8	2012	4
024800000002	4	2015	5
024800000002	10	2010	3
005900000008	1	2010	9
004000000003	10	2013	12
002100000009	4	2011	27
001500000008	3	2013	27
033600000008	13	2011	6
033600000008	8	2011	6
005900000008	2	2014	6
005900000008	2	2013	5
005900000008	2	2012	6
005900000008	2	2010	4
000100000002	10	2015	12
000100000002	3	2013	20
000100000002	8	2013	2
000100000002	10	2012	7
000100000002	10	2011	11
000100000002	10	2010	9
039200000000	4	2015	27
311300000000	12	2014	3
311300000000	2	2013	1
311300000000	12	2013	2
311300000000	12	2011	2
311300000000	2	2010	1
387300000000	5	2014	14
387300000000	5	2013	12
387300000000	5	2011	12
387300000000	5	2010	12
001000000998	6	2015	2
002900000003	10	2015	13
002900000003	1	2015	25
002900000003	1	2014	24
002900000003	3	2013	19
002900000003	2	2013	5
002900000003	8	2013	7
002900000003	10	2013	10
002900000003	5	2013	11
002900000003	11	2013	7
002900000003	12	2013	5
002900000003	4	2013	2
002900000003	7	2013	1
002900000003	6	2013	12
002900000003	1	2012	21
002900000003	6	2010	12
002900000003	1	2010	23
201100000003	8	2015	8
810400000006	4	2015	5
810400000006	4	2014	6
810400000006	2	2014	3
810400000006	5	2014	5
810400000006	5	2013	9
810400000006	1	2013	6
810400000006	4	2013	8
810400000006	4	2012	6
810400000006	4	2011	2
810400000006	4	2010	3
810400000006	10	2010	2
810400000006	2	2010	2
810400000006	5	2010	5
007100000000	3	2014	4
J41C00000009	2	2013	2
061400000000	1	2011	3
350700000009	4	2013	9
102400000000	1	2013	1
002100000009	10	2013	19
768700000007	3	2010	21
985600694387	3	2014	1
985600694387	3	2012	1
985600694387	3	2011	1
072200000001	12	2015	1
JIDJ00000007	12	2015	1
JIDJ00000007	10	2013	4
JIDJ00000007	10	2011	5
JIDJ00000007	10	2010	2
J1HP00000001	5	2015	13
J1HP00000001	5	2014	8
506700000004	10	2015	10
506700000004	1	2014	10
506700000004	1	2013	6
506700000004	10	2013	7
506700000004	10	2011	11
506700000004	2	2011	3
016700000000	11	2010	7
ICRE00000000	12	2010	1
051400000002	12	2015	6
051400000002	3	2015	16
051400000002	12	2010	5
204400000003	11	2011	5
204400000003	11	2010	7
179800000006	10	2013	4
179800000006	10	2012	3
179800000006	10	2011	1
822900000009	5	2015	4
822900000009	5	2014	4
822900000009	5	2011	2
024000000008	13	2014	27
001400000006	10	2014	4
001400000006	1	2010	4
006900000006	10	2010	1
029100000000	6	2014	8
029100000000	6	2011	10
029100000000	6	2010	9
B3WZ00000004	9	2012	1
004100000005	2	2012	10
001300000993	1	2012	6
033700000000	7	2013	22
020700000008	12	2015	24
032300000004	10	2012	17
502700000001	4	2014	4
985600161974	13	2012	1
892700000006	1	2010	8
033500000006	10	2015	18
000600000001	12	2014	21
000600000001	12	2010	38
000300000006	12	2010	10
408800000006	2	2011	6
408800000006	10	2011	13
408800000006	8	2011	15
408800000006	1	2011	13
001400000995	10	2015	11
010300000003	11	2010	16
081100000009	10	2015	3
081100000009	10	2013	6
000900000007	13	2011	13
033400000004	10	2015	8
033400000004	10	2012	19
033400000004	3	2011	13
340900000005	12	2011	11
460900000006	4	2010	2
033400000004	2	2011	6
000200000993	6	2013	11
172000000004	5	2013	12
172000000004	11	2011	1
172000000004	5	2010	10
010600000009	5	2014	22
008700000009	8	2012	5
119300000003	4	2015	23
119300000003	4	2012	17
119300000003	4	2010	11
040000000000	1	2012	6
040000000000	10	2011	4
040000000000	1	2010	8
021100000005	12	2010	5
158700000001	4	2010	4
010300000003	12	2010	22
033200000000	2	2014	3
000900000996	3	2013	19
000900000996	10	2011	8
294800000006	4	2012	2
121100000001	5	2010	7
169700000007	5	2015	3
169700000007	5	2014	4
169700000007	6	2014	2
169700000007	5	2013	3
169700000007	5	2011	13
446900000000	11	2015	16
446900000000	11	2011	16
446900000000	11	2010	12
410300000009	5	2013	14
247500000009	4	2015	6
247500000009	4	2014	11
247500000009	3	2014	2
247500000009	4	2013	11
247500000009	5	2013	6
247500000009	12	2012	2
247500000009	4	2012	14
247500000009	4	2010	9
010200000001	3	2015	9
010200000001	12	2014	23
010200000001	3	2012	8
000100000002	1	2012	20
749000000008	4	2015	5
431100000008	1	2010	5
000200000004	3	2014	15
080400000006	3	2012	27
408900000008	12	2014	8
033800000001	7	2011	6
033800000001	11	2010	8
033800000001	7	2010	10
401100000006	3	2015	1
401100000006	12	2012	1
401100000006	3	2010	1
057000000004	10	2011	1
IVPL00000001	11	2013	1
195500000002	8	2015	1
195500000002	10	2014	2
195500000002	3	2011	1
009200000008	13	2012	8
408900000008	4	2013	16
007200000001	5	2010	4
007700000000	12	2015	26
007700000000	3	2015	50
007700000000	10	2015	14
007700000000	3	2013	28
033000000007	7	2010	21
002400000004	10	2012	1
201300000007	12	2015	1
010600000009	4	2012	25
811900000003	1	2014	7
007200000001	8	2010	6
154100000008	13	2014	1
154100000008	5	2012	7
032604002023	5	2015	1
032604002023	5	2014	1
032604002023	5	2013	1
032604002023	5	2012	1
032604002023	11	2010	2
829000000000	6	2013	1
985600710536	3	2014	2
985600710536	3	2012	2
342900000001	7	2015	5
342900000001	7	2014	6
342900000001	11	2014	1
342900000001	7	2013	6
546000000000	1	2015	2
546000000000	10	2014	2
546000000000	1	2013	3
546000000000	10	2012	2
546000000000	10	2010	1
342900000001	11	2011	1
342800000000	1	2014	17
066300000009	13	2011	9
JL8W00000004	12	2015	6
JL8W00000004	3	2013	15
JL8W00000004	2	2013	5
JL8W00000004	8	2013	5
JL8W00000004	10	2013	12
JL8W00000004	5	2013	7
JL8W00000004	1	2013	12
JL8W00000004	10	2012	5
087000000006	4	2010	9
010600000009	4	2015	22
J1SS00000005	3	2013	26
J1SS00000005	10	2011	6
439100000003	13	2012	1
000300000006	3	2012	9
558800000009	6	2010	1
080400000006	10	2010	15
000200000993	4	2014	15
329200000001	12	2011	2
033500000006	3	2014	30
000200000993	11	2015	7
010600000009	13	2011	9
832500000009	10	2015	11
832500000009	10	2012	13
002100000009	8	2015	13
022900000008	5	2015	9
022900000008	5	2014	8
022900000008	5	2012	9
022900000008	12	2011	6
985600042835	8	2011	1
005900000008	10	2014	7
431100000008	10	2014	6
431100000008	1	2014	6
431100000008	10	2013	6
431100000008	10	2012	2
431100000008	3	2010	5
IYIO00000003	4	2014	1
IYIO00000003	1	2012	2
141900000000	3	2014	2
141900000000	3	2013	1
141900000000	3	2012	1
141900000000	12	2012	2
141900000000	3	2011	1
038400000005	8	2010	14
306200000002	3	2015	11
247500000009	8	2014	1
247500000009	8	2013	4
247500000009	8	2012	2
002100000009	5	2012	25
004300000009	6	2011	13
J1HL00000004	3	2011	5
J1HL00000004	10	2010	3
000300000995	11	2014	9
000300000995	11	2011	10
000300000995	11	2010	11
080300000004	11	2012	4
080300000004	11	2010	3
008000000006	2	2015	5
002100000998	10	2015	2
069000000008	3	2015	3
J1OU00000008	3	2013	6
J1OU00000008	1	2012	1
985600043360	3	2012	11
051400000002	4	2012	5
051400000002	4	2011	5
003900000001	2	2012	10
003900000001	2	2011	9
000100000002	1	2013	19
553800000008	5	2015	10
553800000008	5	2014	10
553800000008	4	2012	12
198100000000	7	2012	23
171500000005	5	2013	5
524500000009	10	2010	1
390600000006	10	2015	2
000600000990	5	2012	12
435900000005	4	2015	2
435900000005	1	2015	3
024000000008	7	2010	21
010600000009	13	2012	17
047700000000	10	2013	1
008400000003	5	2012	7
065800000000	10	2013	19
065800000000	1	2013	12
065800000000	12	2011	21
111000000002	13	2015	1
111000000002	13	2014	1
111000000002	13	2013	1
111000000002	13	2011	1
111000000002	13	2010	3
001100000990	8	2015	8
001100000990	8	2014	9
001100000990	12	2011	11
173400000000	12	2014	2
024000000008	12	2014	44
554300000007	1	2011	9
503700000000	12	2012	2
010600000009	6	2011	8
000300000995	3	2014	30
000300000995	3	2010	42
281500000009	13	2010	2
J9GC00000006	8	2012	1
J9GC00000006	3	2012	1
J9GC00000006	12	2010	2
J9GC00000006	3	2010	16
J9GC00000006	2	2010	3
J9GC00000006	8	2010	5
J9GC00000006	10	2010	9
J9GC00000006	11	2010	1
J9GC00000006	5	2010	6
J9GC00000006	1	2010	4
410300000009	10	2015	12
410300000009	3	2014	4
410300000009	12	2011	4
033800000001	10	2015	17
033800000001	10	2013	15
033800000001	10	2010	14
985601361861	1	2014	1
985601361861	1	2013	2
985601361861	1	2012	1
985601361861	4	2011	1
985601361861	1	2010	3
007700000000	10	2012	11
007700000000	10	2011	9
033400000004	13	2011	6
025900000002	10	2014	5
025900000002	2	2013	3
025900000002	10	2010	7
000300000006	2	2013	9
000300000006	10	2011	10
033100000009	3	2013	10
059100000002	7	2013	8
059100000002	7	2012	8
059100000002	7	2011	12
033600000008	6	2015	7
033600000008	13	2013	7
033600000008	4	2010	15
J14G00000009	1	2012	6
J14G00000009	1	2010	3
423400000002	4	2014	3
423400000002	1	2013	2
423400000002	1	2012	2
000300000006	2	2011	6
531000000002	12	2015	3
047700000000	10	2010	3
006100000001	13	2014	14
006100000001	13	2013	17
006100000001	13	2012	14
006100000001	13	2011	15
006100000001	13	2010	13
004500000002	2	2010	7
021100000005	5	2010	13
003300000000	11	2015	1
003300000000	11	2014	2
003300000000	11	2012	1
119300000003	13	2013	9
119300000003	5	2012	14
001400000006	1	2015	3
001400000006	1	2014	6
001400000006	1	2011	4
032600000000	4	2012	29
025900000002	1	2014	8
025900000002	5	2013	1
025900000002	1	2012	11
025900000002	1	2011	10
025900000002	1	2010	9
475600000009	3	2012	2
G53N00000005	13	2014	1
002500000006	10	2011	1
472700000006	12	2013	3
472700000006	12	2011	6
472700000006	12	2010	6
002800000001	12	2012	16
033700000000	7	2015	20
033700000000	7	2014	21
033700000000	7	2012	21
579800000001	10	2012	3
769300000008	5	2015	5
769300000008	5	2013	9
769300000008	5	2012	8
059100000002	4	2011	14
002500000995	12	2011	4
032100000000	13	2013	7
032100000000	13	2012	6
003900000001	4	2013	16
004300000009	13	2011	26
038400000005	2	2014	5
038400000005	2	2013	5
831200000005	10	2013	3
985600219158	1	2010	1
319000000000	6	2012	2
032900000005	11	2014	10
016700000000	4	2010	15
016700000000	6	2010	8
000200000004	2	2014	5
000200000004	1	2010	12
377200000001	5	2010	2
985601113922	12	2012	1
867100000004	1	2014	11
867100000004	1	2012	13
008400000003	6	2010	10
008400000003	11	2010	7
032900000005	6	2011	11
032900000005	11	2011	16
004100000005	4	2013	11
004100000005	4	2012	11
021100000005	4	2011	7
446900000000	12	2013	12
446900000000	2	2013	4
306200000002	13	2013	4
885400000008	12	2014	2
885400000008	12	2013	3
885400000008	12	2011	6
885400000008	12	2010	4
885400000008	3	2010	3
778500000000	3	2012	26
778500000000	8	2010	8
081100000009	3	2015	10
081100000009	5	2011	14
081100000009	5	2010	16
071500000009	13	2013	4
J32200000000	1	2010	11
001100000990	10	2014	4
032100000000	8	2015	4
032100000000	11	2014	2
001500000008	6	2012	5
001500000008	6	2011	13
449300000004	12	2012	1
985601111113	3	2011	2
985601111113	10	2010	3
011100000008	9	2013	7
011100000008	9	2012	6
009200000008	6	2011	10
J01K00000006	4	2012	5
J01K00000006	11	2011	4
J01K00000006	4	2011	4
J01K00000006	4	2010	4
J01K00000006	11	2010	5
293700000006	13	2013	4
410300000009	8	2013	3
410300000009	2	2010	4
017500000004	11	2013	1
017500000004	4	2012	2
017500000004	5	2012	1
017500000004	5	2011	2
017500000004	11	2010	1
066900000000	8	2015	1
066900000000	10	2014	3
066900000000	8	2013	11
066900000000	10	2013	7
066900000000	2	2012	3
066900000000	8	2012	5
066900000000	11	2012	1
066900000000	5	2012	4
066900000000	8	2011	3
066900000000	10	2010	2
066900000000	12	2010	3
066900000000	8	2010	4
071800000004	1	2010	2
000500000000	12	2013	21
870400000000	5	2013	12
002900000992	12	2014	1
002900000992	12	2013	2
002900000992	12	2012	2
002900000992	12	2011	1
IW9W00000003	1	2014	7
867100000004	5	2015	15
867100000004	2	2013	7
867100000004	2	2012	5
867100000004	2	2011	4
051400000002	5	2011	12
171500000005	3	2015	3
171500000005	10	2013	3
171500000005	2	2013	3
000500000999	1	2013	16
000500000999	1	2012	17
169700000007	13	2012	11
IXWZ00000009	10	2011	1
IXWZ00000009	10	2010	1
000700000992	10	2015	16
446900000000	1	2012	13
446900000000	3	2010	3
000800000994	1	2013	15
033400000004	3	2013	13
JGLR00000002	3	2014	1
JGLR00000002	3	2013	1
JGLR00000002	10	2012	1
021000000003	8	2015	1
158700000001	1	2015	9
158700000001	10	2015	9
024000000008	11	2015	21
024000000008	11	2014	23
024000000008	11	2010	18
IYZQ00000002	1	2015	6
IZCF00000003	10	2015	15
481300000008	3	2011	3
286700000003	8	2013	2
000200000993	8	2013	22
008300000001	3	2014	23
008300000001	8	2014	9
J32200000000	11	2014	3
J32200000000	11	2011	5
J32200000000	4	2010	6
001700000001	10	2010	4
001700000001	8	2010	1
011100000008	4	2015	35
011100000008	4	2014	32
011100000008	6	2010	3
431100000008	6	2015	4
431100000008	6	2014	5
431100000008	6	2013	8
431100000008	8	2012	1
431100000008	6	2010	4
661500000000	7	2010	2
475600000009	12	2012	8
475600000009	12	2011	3
475600000009	13	2011	3
475600000009	12	2010	3
475600000009	13	2010	2
749000000008	12	2014	11
749000000008	10	2014	5
749000000008	3	2013	5
749000000008	3	2012	5
749000000008	10	2010	5
204400000003	12	2014	10
204400000003	12	2010	9
867100000004	3	2014	13
010300000003	8	2015	17
531000000002	13	2014	7
172000000004	8	2015	1
172000000004	4	2014	3
172000000004	1	2013	3
172000000004	12	2013	7
172000000004	1	2012	6
172000000004	3	2012	3
172000000004	1	2011	5
172000000004	12	2011	4
172000000004	1	2010	4
172000000004	12	2010	5
002800000001	1	2010	13
273000000009	11	2011	3
000300000006	6	2015	7
J8E800000003	10	2014	10
J8E800000003	10	2012	6
J8E800000003	10	2011	6
J8E800000003	10	2010	1
IW9W00000003	4	2011	3
039200000000	2	2013	7
039200000000	2	2012	5
039200000000	2	2011	6
363100000000	10	2012	15
033500000006	3	2011	26
312800000008	10	2014	1
312800000008	2	2012	2
312800000008	2	2011	2
028000000000	3	2015	1
511300000003	4	2010	8
IW9W00000003	5	2013	5
007100000000	9	2011	3
021100000005	4	2013	12
021100000005	6	2012	6
002800000001	1	2015	16
002800000001	4	2015	9
002800000001	1	2012	16
020700000008	5	2013	7
006200000003	6	2013	8
080400000006	1	2013	21
081500000006	12	2012	10
081500000006	3	2012	7
081500000006	10	2011	4
081500000006	8	2011	2
363100000000	10	2011	9
363100000000	10	2010	10
823700000003	10	2014	8
823700000003	3	2010	5
823700000003	1	2010	3
010300000003	13	2013	21
061400000000	8	2012	8
000400000997	10	2015	19
004400000000	10	2010	18
329200000001	3	2013	2
329200000001	3	2011	3
329200000001	3	2010	2
841600000000	4	2015	2
841600000000	1	2015	5
841600000000	4	2014	1
841600000000	1	2013	4
841600000000	1	2011	6
841600000000	4	2011	1
009200000008	12	2014	11
033700000000	3	2014	35
032900000005	9	2013	1
032900000005	9	2012	1
000200000004	5	2014	12
000200000004	11	2014	4
000200000004	5	2013	10
000200000004	5	2010	12
H84F00000005	10	2011	1
H84F00000005	10	2010	1
350700000009	7	2012	5
350700000009	4	2012	6
000800000994	13	2010	3
438600000004	10	2013	3
438600000004	10	2012	2
023100000001	4	2010	1
032300000004	10	2011	17
501600000001	1	2015	3
501600000001	4	2014	6
501600000001	6	2014	2
501600000001	5	2014	5
501600000001	5	2013	4
501600000001	6	2013	1
501600000001	5	2012	7
501600000001	1	2010	6
501600000001	4	2010	3
501600000001	6	2010	1
807700000001	8	2014	5
807700000001	10	2013	5
807700000001	10	2012	5
807700000001	8	2012	6
807700000001	8	2010	3
080300000004	4	2015	4
080300000004	10	2015	2
080300000004	4	2014	5
080300000004	4	2013	8
080300000004	10	2012	3
080300000004	4	2011	6
080300000004	10	2011	3
080300000004	1	2010	14
870400000000	4	2011	10
410300000009	13	2011	1
577000000000	10	2013	4
891300000000	1	2015	2
553800000008	8	2012	6
553800000008	8	2010	3
ICRE00000000	3	2013	2
001000000998	13	2013	5
001000000998	13	2012	3
001000000998	13	2010	3
867100000004	10	2015	13
001800000003	6	2011	2
001800000003	1	2010	1
002100000009	8	2011	22
437300000000	12	2010	1
032900000005	7	2014	5
487300000007	10	2014	1
007200000001	3	2014	11
007200000001	2	2013	2
047000000007	6	2015	1
047000000007	6	2014	1
000400000997	4	2011	8
002900000003	3	2014	19
002900000003	2	2014	4
002900000003	8	2014	7
002900000003	10	2014	10
002900000003	5	2014	13
002900000003	11	2014	7
002900000003	12	2014	6
002900000003	4	2014	1
002900000003	7	2014	1
002900000003	6	2011	4
025900000002	1	2015	9
IW3C00000004	13	2014	9
IW3C00000004	13	2011	6
001300000993	3	2014	14
985600043360	10	2015	4
985600043360	3	2015	11
985600043360	1	2015	1
985600043360	3	2014	12
985600043360	12	2014	1
985600043360	10	2014	6
985600043360	2	2014	1
985600043360	10	2013	4
985600043360	8	2013	1
985600043360	1	2013	1
985600043360	2	2013	1
985600043360	12	2012	5
985600043360	2	2012	2
985600043360	8	2010	4
985600043360	3	2010	18
985600043360	10	2010	1
J1GS00000009	1	2011	7
577300000006	13	2011	1
584200000007	13	2015	2
GCPF00000003	3	2014	2
GCPF00000003	12	2013	1
GCPF00000003	3	2013	1
GCPF00000003	10	2012	1
GCPF00000003	3	2011	1
I22A00000002	10	2014	4
I22A00000002	10	2013	13
985600084899	1	2011	1
985600084899	1	2010	1
553800000008	13	2013	4
010300000003	13	2014	17
195400000000	1	2014	4
623800000002	10	2013	3
IZYH00000003	1	2015	1
IZYH00000003	4	2013	1
IZYH00000003	1	2012	1
IZYH00000003	1	2010	1
033200000000	5	2015	21
033200000000	5	2014	18
033200000000	5	2013	19
033000000007	7	2013	20
891200000009	2	2014	1
891200000009	10	2013	7
891200000009	10	2012	9
891200000009	10	2010	10
891200000009	2	2010	1
027500000001	4	2015	5
027500000001	2	2014	2
027500000001	1	2012	2
027500000001	2	2011	2
027500000001	1	2010	1
008400000003	8	2014	8
018100000005	5	2010	1
JF1800000007	4	2015	2
024000000008	13	2015	28
J1GS00000009	4	2014	1
J1GS00000009	10	2014	1
J1GS00000009	1	2014	5
J1GS00000009	4	2013	1
173700000005	12	2012	1
841500000008	13	2014	5
000200000993	5	2014	16
007000000008	5	2014	17
007000000008	2	2013	5
000500000999	1	2015	15
000500000999	4	2015	12
000500000999	6	2015	4
000500000999	5	2015	13
390600000006	1	2012	4
067900000008	1	2015	13
000900000007	1	2013	14
000900000007	2	2012	1
IXJS00000001	1	2013	1
006200000003	11	2012	12
822900000009	1	2013	13
822900000009	1	2011	8
000900000007	13	2015	14
398000000000	1	2015	5
J01K00000006	13	2011	1
985600043360	8	2014	3
319000000000	7	2012	10
319000000000	7	2010	6
884900000009	3	2011	7
446900000000	11	2014	19
900900000004	2	2014	3
IY5300000007	1	2015	10
IY5300000007	1	2014	8
IY5300000007	1	2012	7
985600043920	11	2013	3
985600043920	11	2010	3
087000000006	8	2015	5
007000000008	13	2011	8
309500000002	12	2015	3
IWAU00000006	1	2011	1
IWAU00000006	1	2010	1
431900000002	13	2013	3
431900000002	13	2010	5
584100000005	12	2010	3
778500000000	3	2014	24
446900000000	13	2013	9
038800000002	1	2013	6
119300000003	10	2010	7
001700000990	12	2010	11
007900000004	6	2010	18
IZYG00000001	3	2011	5
009200000008	6	2013	14
785800000009	1	2011	6
785800000009	1	2010	4
457000000000	6	2013	1
015100000000	1	2015	2
015100000000	6	2014	5
015100000000	10	2013	1
015100000000	6	2013	4
015100000000	6	2012	3
015100000000	6	2011	4
IY4H00000006	4	2010	1
749000000008	7	2010	1
364000000006	12	2015	1
364000000006	10	2015	1
364000000006	3	2014	2
364000000006	3	2013	1
364000000006	12	2012	1
364000000006	3	2011	1
329200000001	1	2011	1
004500000002	2	2013	9
004500000002	3	2011	41
004500000002	3	2010	40
J7S900000000	2	2013	1
000600000990	5	2011	12
059100000002	4	2014	11
032600000000	2	2014	9
000700000992	13	2013	2
584200000007	4	2012	4
183300000005	5	2012	10
183300000005	5	2010	7
IZCF00000003	4	2010	7
831200000005	12	2010	9
487300000007	3	2013	1
J4D600000002	1	2013	6
J2HF00000009	1	2014	22
J2HF00000009	3	2014	19
J2HF00000009	2	2014	5
J2HF00000009	8	2014	7
J2HF00000009	10	2014	14
J2HF00000009	5	2014	12
J2HF00000009	11	2014	7
J2HF00000009	12	2014	5
J2HF00000009	4	2014	5
J2HF00000009	7	2014	1
J2HF00000009	6	2014	11
J2HF00000009	3	2013	21
J2HF00000009	2	2013	4
J2HF00000009	10	2013	16
J2HF00000009	11	2013	7
J2HF00000009	5	2013	13
J2HF00000009	1	2013	26
J2HF00000009	4	2013	6
J2HF00000009	1	2011	16
J2HF00000009	13	2011	1
179800000006	5	2011	2
627100000002	13	2012	3
007900000004	6	2011	16
IZEE00000008	1	2015	22
007000000008	2	2010	8
024000000008	9	2015	4
087000000006	4	2015	8
I3CJ00000006	1	2015	14
I3CJ00000006	10	2013	13
022900000008	12	2010	4
004000000003	7	2014	2
558800000009	7	2015	1
558800000009	7	2012	2
061400000000	2	2014	4
506700000004	1	2010	7
039200000000	7	2015	9
039200000000	7	2013	12
JLDY00000007	1	2014	5
002800000001	5	2011	11
008300000001	11	2014	20
008300000001	11	2013	19
008300000001	11	2011	15
226100000009	4	2012	4
985600168804	10	2014	1
985600168804	1	2013	3
985600168804	4	2013	1
985600168804	10	2011	1
985600168804	1	2010	3
183300000005	10	2014	4
183300000005	10	2012	4
I22A00000002	4	2011	4
553800000008	6	2015	4
553800000008	6	2014	2
553800000008	4	2011	11
553800000008	6	2010	2
623800000002	4	2014	2
087000000006	8	2013	5
119300000003	8	2010	9
IXXU00000008	7	2011	7
752200000001	9	2010	1
870400000000	1	2010	6
553800000008	1	2012	15
001500000008	11	2012	18
001500000008	5	2010	22
J1TW00000002	13	2015	1
J1TW00000002	7	2015	1
I3CJ00000006	5	2012	13
155800000009	8	2010	1
010600000009	7	2013	11
010600000009	11	2013	19
J3RT00000003	5	2011	1
J3RT00000003	11	2011	1
169700000007	10	2012	15
IZ7N00000000	5	2014	1
IZ7N00000000	6	2013	1
IZ7N00000000	8	2012	1
IZ7N00000000	1	2012	1
IZ7N00000000	1	2010	1
GBIM00000005	11	2012	1
GBIM00000005	13	2011	1
769300000008	7	2011	7
011100000008	7	2011	20
072200000001	5	2011	1
072200000001	12	2010	2
780900000000	10	2014	2
002100000009	13	2013	23
002100000009	8	2012	17
032100000000	3	2011	21
004500000002	13	2014	11
J1OR00000000	2	2014	3
J1OR00000000	5	2012	4
J1OR00000000	2	2011	2
J1OR00000000	10	2011	4
J1OR00000000	2	2010	3
J1OR00000000	3	2010	5
J1OR00000000	10	2010	8
J1OR00000000	8	2010	2
001200000991	7	2010	1
IXXU00000008	7	2013	7
000900000996	6	2014	3
001900000994	8	2013	5
001900000994	12	2010	6
J32200000000	11	2015	5
769300000008	7	2010	3
024000000008	9	2013	4
J1D700000002	3	2015	2
J1D700000002	13	2013	1
007100000000	5	2014	1
033600000008	8	2012	7
JL8W00000004	1	2014	10
JL8W00000004	1	2010	7
087900000002	13	2015	7
087900000002	4	2014	7
087900000002	1	2013	12
894500000009	5	2014	10
894500000009	10	2013	2
