ID_da_instituicao	nome_da_instituicao	ID_da_microregiao	ID_da_mesoregiao	ID_do_estado	Publicacoes_Disciplina_Biologia	Publicacoes_Disciplina_Biotecnologia	Publicacoes_Disciplina_Especialidades_Medicas	Publicacoes_Disciplina_Engenharias_Civil_Mecanica_e_Quimica	Publicacoes_Disciplina_Quimica	Publicacoes_Disciplina_Ciencias_da_Natureza	Publicacoes_Disciplina_Engenharia_Eletrica_e_Ciencias_da_Computacao	Publicacoes_Disciplina_Pesquisas_Neurologicas	Publicacoes_Disciplina_Humanas	Publicacoes_Disciplina_Doencas_Infecciosas	Publicacoes_Disciplina_Matematica_e_Fisica	Publicacoes_Disciplina_Profissionais_da_Saude	Publicacoes_Disciplina_Ciencias_Sociais	Total_Publicacoes
051400000002	UNIVERSIDADE PRESBITERIANA MACKENZIE	35061	3515	35	4	5	16	4	14	1	6	9	1	9	5	6	12	92
067900000008	INSTITUTO DE PESQUISA JARDIM BOTANICO DO RIO DE JANEIRO	33018	3306	33	13	1	0	3	3	2	0	0	0	1	0	0	0	23
822900000009	EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA	42004	4201	42	13	1	0	2	4	0	0	0	0	3	0	0	1	24
431100000008	UNIVERSIDADE DO ESTADO DO AMAZONAS	13007	1303	13	5	2	1	3	5	4	1	0	1	5	1	6	1	35
000200000004	UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO	31022	3105	31	6	4	18	6	11	2	1	4	0	8	6	14	2	82
071500000009	PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS	35032	3507	35	2	1	6	5	1	0	6	3	0	1	2	4	2	33
087900000002	UNIVERSIDADE DE PASSO FUNDO	43010	4301	43	9	2	1	7	4	1	1	2	0	8	1	5	7	48
769300000008	INSTITUTO TECNOLOGICO DE AERONAUTICA	35050	3513	35	0	0	0	16	5	2	16	0	0	0	13	1	5	58
154100000008	INSTITUTO FEDERAL DO CEARA REITORIA	23032	2307	23	7	0	0	6	4	0	6	0	0	4	4	4	0	35
577300000006	UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO	26005	2602	26	15	3	11	6	9	2	2	1	0	8	4	5	1	67
226100000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS	52013	5205	52	2	1	3	6	2	0	2	2	2	0	1	4	0	25
431900000002	UNIVERSIDADE ESTADUAL DA PARAIBA	25017	2503	25	16	3	6	2	8	1	0	2	0	4	7	10	5	64
021700000006	UNIVERSIDADE FEDERAL RURAL DO SEMI ARIDO	24001	2401	24	19	2	2	7	4	1	6	2	0	9	4	5	4	65
363100000000	UNIVERSIDADE ESTADUAL DE SANTA CRUZ	29031	2907	29	28	5	0	3	7	1	1	1	0	9	7	3	4	69
506700000004	UNIVERSIDADE DO OESTE PAULISTA	35036	3508	35	6	2	10	2	4	1	0	3	0	10	0	8	2	48
IYZQ00000002	UNIVERSIDADE ESTADUAL DO NORTE DO PARANA	41016	4104	41	6	0	1	1	0	0	0	0	1	8	0	4	3	24
281500000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE	24006	2401	24	6	0	1	2	3	0	4	0	0	2	2	1	1	22
001900000994	CLINICA MEDICA USUY	42016	4205	42	1	0	6	0	0	0	0	6	0	3	0	4	0	20
001500000997	CLINICA TOMOVALE	35050	3513	35	1	0	9	1	0	0	0	6	0	4	0	5	1	27
033800000001	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	26017	2605	26	38	8	22	12	18	12	7	7	0	17	12	8	4	165
475600000009	UNIVERSIDADE FEEVALE	43026	4305	43	7	2	3	10	5	1	2	1	0	4	0	3	2	40
408800000006	INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA	35061	3515	35	0	2	36	0	1	0	0	12	0	9	0	21	2	83
410300000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO	33018	3306	33	12	6	18	6	14	2	1	4	0	12	5	2	0	82
JIDJ00000007	UNIVERSIDADE FEDERAL DO SUL DA BAHIA	29032	2907	29	9	0	1	4	2	0	0	2	0	4	1	1	0	24
IW9W00000003	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO	29031	2907	29	5	1	0	2	0	0	1	0	0	2	2	1	0	14
179800000006	CENTRO DE ENSINO SUPERIOR DE MARINGA	41009	4103	41	6	0	2	0	4	0	0	1	0	4	0	6	0	23
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42008	4202	42	17	3	4	23	10	0	6	8	0	9	4	12	6	102
408900000008	UNIVERSIDADE FEDERAL DE SAO JOAO DEL REI	31058	3111	31	14	4	8	12	16	4	9	6	2	9	11	10	8	113
002900000003	MUSEU PARAENSE EMILIO GOELDI	27005	2702	27	25	3	18	3	10	11	1	6	0	13	7	3	0	100
001100000990	CLINICA AME	31053	3110	31	5	2	15	3	5	0	1	8	0	7	1	6	3	56
554300000007	UNIVERSIDADE CATOLICA DE BRASILIA	53001	5301	53	8	4	9	0	4	0	5	3	0	4	1	7	5	50
066900000000	INSTITUTO DE MEDICINA INTEGRAL PROFESSOR FERNANDO FIGUEIRA	26017	2605	26	0	0	8	0	0	0	0	1	0	3	0	3	0	15
107400000001	FACULDADE DE MEDICINA DO ABC	35061	3515	35	2	0	16	0	3	1	0	7	0	4	0	8	0	41
107000000004	SANTA CASA DE MISERICORDIA DE SAO PAULO	35061	3515	35	0	0	11	0	0	0	0	7	0	4	0	12	1	35
J41C00000009	UNIVERSIDADE FEDERAL DE SAO PAULO CAMPUS DIADEMA	35061	3515	35	3	1	1	5	4	1	0	0	0	5	6	0	0	26
286700000003	FACULDADE DE MEDICINA DE MARILIA	35038	3509	35	0	1	7	0	0	0	0	2	0	0	0	2	0	12
J8E800000003	INSTITUTO DOR DE PESQUISA E ENSINO	33018	3306	33	1	0	3	0	1	0	0	7	0	1	0	3	0	16
047700000000	INSTITUTO FEDERAL DO MARANHAO	21002	2101	21	2	2	0	5	3	0	1	0	0	2	3	0	1	19
661500000000	INSTITUTO FEDERAL DO SUDESTE DE MINAS GERAIS	31065	3112	31	5	0	1	6	2	1	1	0	0	0	2	5	0	23
001900000005	LABORATORIO NACIONAL DE COMPUTACAO CIENTIFICA	33015	3306	33	8	1	1	4	1	1	6	1	0	2	6	2	2	35
183300000005	UNIVERSIDADE ESTADUAL DE GOIAS	52007	5203	52	14	1	3	5	9	0	0	2	0	6	0	2	2	44
IZEO00000008	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO SUL	43016	4302	43	5	0	0	4	8	2	3	1	0	3	3	3	3	35
004700000006	CENTRO DE PESQUISA E DESENVOLVIMENTO LEOPOLDO AMERICO MIGUEZ DE MELLO	33018	3306	33	0	1	0	4	3	6	2	0	0	0	0	0	0	16
001700000001	UNIVERSIDADE FEDERAL RURAL DA AMAZONIA	27005	2702	27	12	1	2	4	2	3	0	2	0	7	1	1	1	36
120600000002	UNIVERSIDADE PARANAENSE	41002	4101	41	7	3	0	3	2	0	0	0	0	2	0	3	0	20
001000000998	CENTRO DE CIENCIAS AGRARIAS	25015	2503	25	6	0	15	6	4	2	2	5	0	7	1	6	2	56
189500000008	ESCOLA BAHIANA DE MEDICINA E SAUDE PUBLICA	29021	2905	29	1	0	4	0	0	0	0	2	0	3	1	5	0	16
831200000005	UNIVERSIDADE DO VALE DO PARAIBA	35050	3513	35	1	1	3	7	4	2	2	3	0	1	7	6	0	37
342900000001	UNIVERSIDADE ANHEMBI MORUMBI	35050	3513	35	1	0	4	0	2	0	5	1	0	1	2	4	3	23
577000000000	UNIVERSIDADE POSITIVO	41037	4110	41	4	1	1	1	2	0	0	0	1	0	0	5	0	15
010400000005	INSTITUTO DE BOTANICA	35061	3515	35	13	4	14	3	7	2	0	4	0	10	1	0	0	58
511300000003	UNIVERSIDADE DO SUL DE SANTA CATARINA	42016	4205	42	4	3	34	2	4	1	1	14	0	10	0	23	8	104
891200000009	UNIVERSIDADE DE SANTO AMARO	35061	3515	35	5	1	12	0	1	0	0	2	0	1	0	12	0	34
172000000004	UNIVERSIDADE DE FRANCA	35012	3502	35	1	2	7	2	13	1	0	1	0	7	1	5	1	41
870100000004	INSTITUTO NACIONAL DE METROLOGIA QUALIDADE E TECNOLOGIA	33018	3306	33	4	4	1	6	11	3	5	1	0	3	7	5	1	51
985601000990	SECRETARIA MUNICIPAL DE SAUDE DE JUAZEIRO DO NORTE	23032	2307	23	4	2	11	4	1	0	0	2	1	5	0	4	0	34
012800000009	CENTRO TECNICO AEROESPACIAL	35050	3513	35	0	0	0	6	3	2	1	0	0	0	4	1	1	18
025500000005	UNIVERSIDADE SALGADO DE OLIVEIRA	33018	3306	33	1	0	0	0	1	0	0	2	0	0	0	5	3	12
001400000006	FUNDACAO EZEQUIEL DIAS	31030	3107	31	3	5	2	0	8	0	0	1	0	5	0	1	1	26
154600000007	UNIVERSIDADE DE TAUBATE	35061	3515	35	6	0	5	3	2	0	1	1	0	1	0	9	0	28
J1SS00000005	INSTITUTO ISRAELITA DE ENSINO E PESQUISA ALBERT EINSTEIN	35061	3515	35	3	1	21	0	0	0	0	8	0	2	0	6	2	43
583900000001	CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS	35061	3515	35	0	0	2	0	0	0	0	2	0	6	0	1	1	12
089100000004	UNIVERSIDADE CATOLICA DE GOIAS	52010	5203	52	7	2	9	2	5	1	0	0	1	2	5	2	1	37
558800000009	INSTITUTO FEDERAL DE MATO GROSSO	51001	5101	51	7	1	0	4	2	0	1	0	0	2	0	1	3	21
028200000004	MINISTERIO DA SAUDE	43026	4305	43	2	1	6	0	2	0	0	4	0	7	0	10	0	32
028700000003	PETROLEO BRASILEIRO RIO DE JANEIRO MATRIZ	33018	3306	33	1	3	1	11	5	4	1	0	0	0	2	0	3	31
062200000004	UNIVERSIDADE FEDERAL DO ACRE	51014	5103	51	17	1	1	2	2	0	0	2	0	6	2	2	1	36
340900000005	UNIVERSIDADE CIDADE DE SAO PAULO	35061	3515	35	1	0	2	3	1	0	0	5	0	1	1	9	1	24
246300000007	UNIVERSIDADE DE AVEIRO	15014	1505	15	10	5	2	13	10	2	1	0	0	1	2	2	5	53
010200000001	UNIVERSIDADE CATOLICA DE PELOTAS	43033	4307	43	2	1	9	0	0	0	1	6	0	3	0	8	1	31
985600043360	IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE	43026	4305	43	1	0	11	0	0	0	0	2	0	4	0	1	0	19
572000000000	UNIVERSIDADE DA REGIAO DE JOINVILLE	42008	4202	42	8	4	35	1	3	1	0	11	0	8	0	23	2	96
445200000000	UNIVERSIDADE COMUNITARIA DA REGIAO DE CHAPECO	42002	4201	42	6	2	0	1	3	0	0	1	0	2	0	3	2	20
880000000000	UNIVERSIDADE REGIONAL DO CARIRI	23032	2307	23	6	3	3	1	9	0	0	0	0	1	1	4	3	31
047000000007	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA PARAIBA	25017	2503	25	3	0	0	1	1	1	2	0	0	4	1	1	1	15
022900000008	FUNDACAO UNIVERSIDADE REGIONAL DE BLUMENAU	42012	4204	42	9	1	2	7	9	4	1	2	0	1	1	0	3	40
205600000005	UNIVERSIDADE GUARULHOS	35059	3515	35	3	0	2	1	3	0	0	1	0	5	0	12	0	27
002700000000	INSTITUTO FEDERAL DA BAHIA	29032	2907	29	3	2	2	2	3	0	3	0	0	1	2	2	3	23
169600000005	UNIVERSIDADE METODISTA DE PIRACICABA	35028	3506	35	0	0	3	2	0	1	0	3	0	1	2	4	4	20
627100000002	UNIVERSIDADE DO OESTE DE SANTA CATARINA	42003	4201	42	7	1	6	5	4	0	1	1	0	7	1	2	1	36
785800000009	UNIVERSIDADE DE RIBEIRAO PRETO	35014	3502	35	2	1	9	2	1	0	0	1	0	3	0	6	1	26
204400000003	UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA	29012	2903	29	14	2	5	6	6	4	1	1	0	2	5	7	1	54
038800000002	INSTITUTO BIOLOGICO	35061	3515	35	12	1	0	0	1	0	0	0	0	3	0	1	0	18
166100000001	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO PARA	15011	1504	15	5	1	1	5	0	2	1	1	0	3	1	1	0	21
JI7500000002	UNIVERSIDADE FEDERAL DO CARIRI	23032	2307	23	8	2	1	3	3	0	0	1	0	3	0	1	0	22
273000000009	INSTITUTO FEDERAL FLUMINENSE	33001	3301	33	1	0	0	2	4	0	0	0	0	0	0	3	1	11
312800000008	INSTITUTO DE TECNOLOGIA E PESQUISA	28011	2803	28	2	3	0	4	7	0	0	0	0	3	1	3	0	23
005800000006	INSTITUTO NACIONAL DE MATEMATICA PURA E APLICADA	33018	3306	33	0	0	0	2	0	0	3	0	0	0	12	0	1	18
531000000002	UNIVERSIDADE DE SANTA CRUZ DO SUL	43020	4304	43	3	1	3	6	2	2	1	0	0	1	0	3	4	26
195400000000	FUNDACAO DE MEDICINA TROPICAL DOUTOR HEITOR VIEIRA DOURADO	13007	1303	13	5	4	18	0	5	0	0	4	0	12	1	3	0	52
247500000009	UNIVERSIDADE DO MINHO	43002	4301	43	1	5	1	6	3	1	0	1	0	2	1	1	2	24
434800000005	AGENCIA PAULISTA DE TECNOLOGIA DOS AGRONEGOCIOS	35005	3501	35	12	1	1	5	1	1	0	0	0	6	0	1	0	28
498300000002	UNIVERSIDADE JOSE DO ROSARIO VELLANO	35061	3515	35	5	1	2	1	0	0	0	0	0	2	0	2	0	13
J93M00000001	INSTITUTO TECNOLOGICO VALE	27005	2702	27	6	1	0	2	0	1	1	0	0	2	0	0	1	14
579800000001	INSTITUTO FEDERAL MINAS GERAIS	31042	3109	31	6	0	3	1	3	0	2	0	0	1	2	3	1	22
841600000000	UNIVERSIDADE DE CRUZ ALTA	43011	4301	43	5	1	1	2	2	0	0	2	0	4	0	1	0	18
016300000002	UNIVERSIDADE DE SOROCABA	35046	3512	35	1	2	4	2	10	0	0	0	0	3	1	6	0	29
IY5300000007	UNIVERSIDADE ESTADUAL PAULISTA	35020	3504	35	10	1	4	6	3	3	0	2	0	4	1	3	1	38
013800000007	UNIVERSIDADE POTIGUAR	24001	2401	24	2	0	3	0	3	1	2	2	0	1	0	4	1	19
J9GC00000006	FUNDACAO OSWALDO CRUZ UNIDADE DE RONDONIA	11001	1101	11	2	2	1	0	3	0	0	0	0	3	0	0	0	11
025900000002	FUNDACAO ESTADUAL DE PESQUISA AGROPECUARIA	43026	4305	43	9	2	1	1	2	0	0	0	0	6	0	0	0	21
885400000008	CENTRO UNIVERSITARIO LA SALLE CANOAS	43026	4305	43	7	0	3	4	2	2	0	2	0	0	0	1	1	22
438600000004	UNIVERSIDADE ESTADUAL VALE DO ACARAU	23005	2301	23	2	1	0	1	5	0	0	0	0	5	0	0	0	14
891300000000	SANTA CASA DE MISERICORDIA DE BELO HORIZONTE	31030	3107	31	2	0	8	0	2	0	0	1	0	2	0	1	0	16
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	25022	2504	25	22	4	20	1	12	9	1	7	0	13	7	4	0	100
281100000001	UNIVERSIDADE CEUMA	21002	2101	21	3	2	4	1	2	0	0	3	0	6	2	7	0	30
802600000009	UNIVERSIDADE CAMILO CASTELO BRANCO	35061	3515	35	2	2	5	1	4	0	0	0	0	6	0	3	0	23
000700000003	INSTITUTO DE PESQUISAS TECNOLOGICAS DO ESTADO DE SAO PAULO	35061	3515	35	0	0	0	4	2	0	0	0	0	1	1	2	1	11
208000000009	FUNDACAO FACULDADE DE MEDICINA	35061	3515	35	1	1	10	0	0	0	1	2	0	4	0	1	0	20
869900000005	INSTITUTO MILITAR DE ENGENHARIA	33018	3306	33	0	1	1	8	6	0	3	0	0	1	3	2	0	25
301700000000	CENTRO UNIVERSITARIO HERMINIO OMETTO DE ARARAS	35027	3506	35	0	0	1	1	3	0	0	1	0	0	1	5	0	12
985600169126	ASSOCIACAO HOSPITALAR MOINHOS DE VENTO	43026	4305	43	0	0	6	0	0	0	0	0	0	3	0	2	0	11
246100000003	UNIVERSIDADE DO PORTO	22001	2201	22	4	0	5	7	3	1	0	0	0	3	2	4	3	32
154300000001	UNIVERSIDADE DE MOGI DAS CRUZES	35062	3515	35	4	2	6	0	3	0	1	0	0	4	0	3	0	23
428800000000	UNIVERSIDADE ESTADUAL DO PIAUI	22012	2203	22	5	0	1	3	4	0	1	0	0	2	4	3	1	24
422900000003	CENTRO UNIVERSITARIO DA FUNDACAO EDUCACIONAL DE BARRETOS	35009	3502	35	5	2	9	1	2	0	0	1	0	5	1	3	0	29
J1JP00000008	FACULDADE DE ENGENHARIA DA UNIVERSIDADE DO PORTO	22001	2201	22	1	0	0	3	0	0	4	2	0	0	0	1	0	11
