ID_da_instituicao	nome_da_instituicao	ID_da_microregiao	ID_da_mesoregiao	ID_do_estado	Publicacoes_Disciplina_Biologia	Publicacoes_Disciplina_Biotecnologia	Publicacoes_Disciplina_Especialidades_Medicas	Publicacoes_Disciplina_Engenharias_Civil_Mecanica_e_Quimica	Publicacoes_Disciplina_Quimica	Publicacoes_Disciplina_Ciencias_da_Natureza	Publicacoes_Disciplina_Engenharia_Eletrica_e_Ciencias_da_Computacao	Publicacoes_Disciplina_Pesquisas_Neurologicas	Publicacoes_Disciplina_Humanas	Publicacoes_Disciplina_Doencas_Infecciosas	Publicacoes_Disciplina_Matematica_e_Fisica	Publicacoes_Disciplina_Profissionais_da_Saude	Publicacoes_Disciplina_Ciencias_Sociais	Total_Publicacoes
007000000008	UNIVERSIDADE FEDERAL DE SERGIPE	28011	2803	28	24	8	25	16	19	8	6	10	2	14	11	19	7	169
020100000007	CENTRO UNIVERSITARIO UNIVATES	43021	4304	43	9	5	17	8	10	2	1	5	0	11	3	5	1	77
004500000002	UNIVERSIDADE FEDERAL DE PELOTAS	43033	4307	43	27	8	36	16	16	4	5	13	1	19	12	35	15	207
J32200000000	UNIVERSIDADE FEDERAL DA FRONTEIRA SUL	42002	4201	42	10	4	5	11	10	3	2	3	0	8	3	7	2	68
014000000000	COMISSAO NACIONAL DE ENERGIA NUCLEAR	33018	3306	33	6	1	3	11	15	6	4	2	0	3	7	6	2	66
001300000993	INSTITUTO CURICACA	43026	4305	43	6	2	13	5	2	1	2	4	1	7	1	12	0	56
002000000996	DFVNEURO	35061	3515	35	3	2	8	0	0	0	0	2	0	4	1	7	1	28
778500000000	FACULDADE DE CIENCIAS MEDICAS DA SANTA CASA DE SAO PAULO	35061	3515	35	2	0	26	0	0	0	0	10	0	3	0	10	1	52
308200000009	HOSPITAL NOSSA SENHORA DA CONCEICAO	43026	4305	43	1	0	8	0	1	0	0	4	0	3	0	5	0	22
288200000000	UNIVERSIDADE CATOLICA DOM BOSCO	50004	5002	50	8	0	2	1	2	0	5	1	0	2	1	1	2	25
010600000009	UNIVERSIDADE FEDERAL DE GOIAS	52010	5203	52	35	7	40	25	23	14	7	12	1	20	19	25	17	245
F3V900000009	INSTITUTO FEDERAL GOIANO	52013	5205	52	18	0	1	9	7	2	0	1	0	5	5	0	1	49
004000000003	UNIVERSIDADE ESTADUAL DO CEARA	23016	2303	23	12	6	9	3	12	2	6	5	1	11	5	9	2	83
811900000003	UNIVERSIDADE FEDERAL DE RORAIMA	25017	2503	25	8	1	2	2	2	3	0	1	1	7	1	1	0	29
446900000000	UNIVERSIDADE FEDERAL DE CAMPINA GRANDE	25017	2503	25	13	3	10	19	10	2	15	7	2	7	19	9	5	121
008700000009	INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS	43018	4303	43	13	4	14	20	9	16	16	5	0	11	14	0	6	128
001500000008	UNIVERSIDADE FEDERAL DE UBERLANDIA	31018	3105	31	31	9	52	30	19	5	17	16	0	20	18	37	16	270
350700000009	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA	33018	3306	33	2	0	0	6	6	0	5	0	0	2	7	1	2	31
039200000000	UNIVERSIDADE FEDERAL DO ESPIRITO SANTO	32005	3202	32	29	5	29	27	19	7	12	11	2	18	17	22	10	208
021100000005	UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO	33017	3306	33	29	2	6	12	17	6	1	1	4	8	5	2	7	100
065800000000	INSTITUTO BUTANTAN	35061	3515	35	17	7	16	0	8	1	1	4	0	20	0	2	0	76
387300000000	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO	32003	3201	32	11	2	1	13	11	3	2	2	0	5	3	2	0	55
000900000996	ATTI PSICOLOGIA CLINICA E CONSULTORIA SOLUCOES COMPORTAMENTAIS	35061	3515	35	7	3	23	3	5	0	4	9	0	8	3	14	4	83
000600000990	FAZENDA BOM JESUS DO HERVAL BJH LTDA	42009	4203	42	19	5	23	8	12	3	3	7	0	11	1	18	4	114
412700000002	FUNDACAO UNIVERSIDADE FEDERAL DE CIENCIAS DA SAUDE DE PORTO ALEGRE	43026	4305	43	4	4	31	1	8	0	1	6	0	12	0	19	5	91
431200000000	UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL	43026	4305	43	6	3	0	4	4	2	0	1	0	2	4	3	1	30
000500000000	UNIVERSIDADE FEDERAL FLUMINENSE	33018	3306	33	24	7	39	27	25	6	21	11	6	21	20	26	18	251
000300000995	INSTITUTO VIRTUAL INTERNACIONAL DE MUDANCAS GLOBAIS COPPE UFRJ	33018	3306	33	19	9	38	16	17	2	5	13	1	20	8	18	8	174
478800000007	FACULDADE DE MEDICINA DE SAO JOSE DO RIO PRETO	35004	3501	35	2	4	27	0	0	0	0	6	0	9	1	11	0	60
032100000000	UNIVERSIDADE NOVE DE JULHO	35061	3515	35	5	1	27	12	9	1	26	5	0	5	9	15	6	121
016700000000	UNIVERSIDADE FEDERAL DO RIO GRANDE	43035	4307	43	29	7	7	21	14	8	2	3	0	10	9	9	6	125
000100000002	UNIVERSIDADE FEDERAL DO MARANHAO	21002	2101	21	20	2	17	9	16	2	6	6	0	7	8	17	3	113
032300000004	UNIVERSIDADE FEDERAL DO PIAUI	22003	2202	22	21	8	25	7	20	1	7	10	0	17	8	13	5	142
002800000001	UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI CAMPUS JK	31010	3103	31	16	3	8	9	16	1	0	4	0	7	6	16	3	89
768700000007	HOSPITAL SIRIO LIBANES	35061	3515	35	0	1	22	0	1	0	0	3	0	4	0	9	0	40
520900000003	INSTITUTO FEDERAL DO TRIANGULO MINEIRO	31018	3105	31	6	2	1	1	3	0	5	0	0	2	1	2	1	24
000900000007	UNIVERSIDADE DO VALE DO RIO DOS SINOS	43026	4305	43	16	1	3	2	5	5	4	3	2	4	1	10	18	74
294800000006	UNIVERSIDADE ESTACIO DE SA	33018	3306	33	7	2	7	2	5	0	0	3	0	2	0	4	3	35
125200000006	UNIVERSIDADE DO EXTREMO SUL CATARINENSE	42019	4206	42	4	1	18	7	10	1	2	6	0	5	1	9	2	66
IXXU00000008	INSTITUTO FEDERAL DE SAO PAULO	35005	3501	35	2	3	5	16	13	0	8	2	0	4	6	4	3	66
754000000004	UNIVERSIDADE FEDERAL DE RONDONIA	11003	1102	11	9	0	0	2	6	1	1	1	0	6	3	1	2	32
833700000000	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	31030	3107	31	7	2	2	2	3	0	0	1	0	1	0	3	0	21
008300000001	UNIVERSIDADE FEDERAL DA PARAIBA	25015	2503	25	28	6	22	20	24	4	16	13	2	16	18	19	12	200
033600000008	UNIVERSIDADE FEDERAL DE VICOSA	31062	3112	31	33	9	24	22	23	9	4	7	0	21	11	13	8	184
000400000997	GEOFUSION	35061	3515	35	22	7	47	7	19	4	1	13	0	19	6	20	8	173
584200000007	UNIVERSIDADE DO ESTADO DA BAHIA	29032	2907	29	11	2	7	4	5	0	6	2	0	2	1	8	2	50
JLDY00000007	UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA	15020	1506	15	6	1	0	3	4	2	0	0	0	3	2	0	1	22
024800000002	INSTITUTO AGRONOMICO DE CAMPINAS	35032	3507	35	17	2	0	4	5	1	0	0	0	5	0	0	1	35
059100000002	UNIVERSIDADE FEDERAL DE ITAJUBA	31031	3107	31	4	3	4	16	11	3	8	1	0	2	13	4	2	71
749000000008	UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA	29024	2906	29	21	2	5	6	10	2	1	3	0	6	1	11	0	68
020700000008	PONTIFICIA UNIVERSIDADE CATOLICA DO PARANA	41037	4110	41	9	6	38	11	7	0	4	13	3	15	4	32	9	151
884900000009	INSTITUTO EVANDRO CHAGAS	15007	1503	15	7	1	1	0	1	0	0	2	0	8	0	0	0	20
J2HF00000009	UNIVERSIDADE FEDERAL DO OESTE DO PARA	15002	1501	15	14	4	6	1	5	0	0	3	0	11	1	1	2	48
IZCF00000003	UNIVERSIDADE FEDERAL DO PAMPA	43031	4306	43	20	5	16	6	14	6	2	5	0	11	9	9	4	107
J4D600000002	UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO BRASILEIRA	23013	2302	23	8	5	15	1	8	1	1	4	1	13	2	5	2	66
J8LU00000004	FUNDACAO PIO XII	35009	3502	35	2	1	15	0	0	0	0	2	0	4	0	5	1	30
047500000006	INSTITUTO FEDERAL SUL RIO GRANDENSE	43026	4305	43	6	2	1	3	5	0	2	1	0	1	2	3	0	26
201100000003	FUNDACAO ANTONIO PRUDENTE	35061	3515	35	4	3	26	0	0	0	0	7	0	12	0	5	1	58
810400000006	UNIVERSIDADE TIRADENTES	28011	2803	28	5	2	5	6	9	0	0	0	0	2	0	6	0	35
J1OR00000000	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO SUL DE MINAS GERAIS	31048	3110	31	5	0	3	3	4	1	1	0	0	3	2	6	1	29
002100000998	LABORATORIO NACIONAL DE TECNOLOGIA DO BIOETANOL	35032	3507	35	2	2	8	1	1	0	1	2	0	3	0	6	0	26
081500000006	UNIVERSIDADE DO SAGRADO CORACAO	35020	3504	35	6	3	7	1	1	1	0	2	0	1	0	10	0	32
IWU400000003	UNIVERSIDADE FEDERAL DO ABC	35061	3515	35	17	3	15	20	24	6	14	10	2	6	19	9	6	151
377800000002	UNIVERSIDADE VILA VELHA	32009	3203	32	10	1	4	0	3	1	2	1	0	6	0	3	1	32
000700000992	CENTRO SUPERIOR DE ENSINO E DESENVOLVIMENTO	25017	2503	25	17	7	29	6	14	3	7	9	0	21	2	16	6	137
001400000995	BRASILIA MEDICAL CENTER	53001	5301	53	6	4	19	2	1	0	0	8	1	11	1	10	3	66
007700000000	INSTITUTO NACIONAL DE CANCER	33018	3306	33	7	4	27	0	1	0	0	7	0	11	2	7	0	66
006100000001	FUNDACAO GETULIO VARGAS SP	35061	3515	35	1	0	0	0	0	0	1	0	0	0	0	1	14	17
829000000000	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	31004	3102	31	12	1	9	1	2	0	2	2	0	6	1	12	2	50
501600000001	UNIVERSIDADE LUTERANA DO BRASIL	43026	4305	43	5	1	18	3	7	2	1	3	0	11	0	12	1	64
169700000007	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO	33018	3306	33	17	6	18	2	10	6	3	10	1	15	6	11	11	116
117800000006	PONTIFICIA UNIVERSIDADE CATOLICA DE MINAS GERAIS	31030	3107	31	11	2	3	11	6	3	9	4	0	7	3	18	6	83
023100000001	INSTITUTO AGRONOMICO DO PARANA	41011	4103	41	6	2	0	1	2	0	0	0	0	2	0	0	0	13
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41019	4105	41	8	3	2	8	3	1	2	1	0	4	1	9	3	45
158700000001	UNIVERSIDADE DE COIMBRA	31062	3112	31	6	1	4	11	7	5	3	4	0	2	2	3	3	51
553800000008	UNIVERSIDADE ESTADUAL DO OESTE DO PARANA	41023	4106	41	15	5	14	12	12	2	6	6	1	9	2	9	3	96
319000000000	INSTITUTO FEDERAL DE SANTA CATARINA	42008	4202	42	9	1	2	8	13	2	10	2	0	4	3	1	1	56
894500000009	UNIVERSIDADE FEDERAL DO AMAPA	16003	1602	16	11	0	0	1	5	0	0	0	0	1	4	3	0	25
061500000001	FUNDACAO EDUCACIONAL INACIANA PADRE SABOIA DE MEDEIROS	35061	3515	35	0	0	0	4	2	0	3	1	0	0	4	1	2	17
823700000003	UNIVERSIDADE NORTE DO PARANA	41011	4103	41	4	3	3	0	1	0	0	1	0	6	0	10	0	28
505800000008	UNIVERSIDADE ESTADUAL DO MARANHAO	21002	2101	21	11	2	1	1	4	1	1	1	0	4	4	0	1	31
007100000000	PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO	35046	3512	35	3	0	3	1	1	0	1	5	2	1	0	5	9	31
001800000992	INSTITUTO DE MEDICINA INTEGRADA	41009	4103	41	5	0	13	0	1	0	1	2	0	3	0	4	1	30
841500000008	UNIVERSIDADE DO ESTADO DE MATO GROSSO	51010	5102	51	18	0	1	2	7	3	0	1	0	7	1	3	1	44
000400000008	FUNDACAO GETULIO VARGAS	33018	3306	33	0	0	1	0	0	0	1	0	2	1	4	1	17	27
309500000002	UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSOES	43004	4301	43	7	2	2	5	8	0	1	1	0	2	2	3	0	33
080300000004	UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL	50002	5001	50	13	1	0	5	9	1	1	0	0	3	4	3	1	41
623800000002	INSTITUTO FEDERAL FARROUPILHA	43018	4303	43	9	1	2	4	4	1	1	2	0	4	2	2	1	33
874100000007	UNIVERSIDADE DE ARARAQUARA	35024	3505	35	4	1	2	2	5	0	0	2	0	1	0	3	0	20
027500000001	INSTITUTO NACIONAL DE TECNOLOGIA	33018	3306	33	2	1	1	6	7	2	2	0	0	0	1	1	1	24
JL8W00000004	UNIVERSIDADE FEDERAL DO OESTE DA BAHIA	29001	2901	29	9	1	1	3	8	0	0	2	0	5	2	2	1	34
J3UC00000003	UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO AMERICANA	41024	4106	41	10	1	4	5	7	0	1	0	0	3	6	3	3	43
051400000002	UNIVERSIDADE PRESBITERIANA MACKENZIE	35061	3515	35	4	3	35	5	10	0	4	15	0	9	5	24	15	129
067900000008	INSTITUTO DE PESQUISA JARDIM BOTANICO DO RIO DE JANEIRO	33018	3306	33	13	1	0	1	2	1	0	0	0	2	0	0	1	21
822900000009	EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA	42004	4201	42	8	1	1	1	4	1	0	1	0	2	0	3	2	24
431100000008	UNIVERSIDADE DO ESTADO DO AMAZONAS	13007	1303	13	6	1	4	0	6	6	0	1	0	2	1	4	3	34
000200000004	UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO	31022	3105	31	7	6	19	7	14	4	7	8	0	13	7	12	3	107
071500000009	PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS	35032	3507	35	1	1	10	4	2	0	2	5	0	2	1	7	3	38
087900000002	UNIVERSIDADE DE PASSO FUNDO	43010	4301	43	12	3	8	8	2	1	0	3	0	10	0	7	4	58
769300000008	INSTITUTO TECNOLOGICO DE AERONAUTICA	35050	3513	35	0	0	1	19	8	0	9	0	0	0	11	1	4	53
154100000008	INSTITUTO FEDERAL DO CEARA REITORIA	23032	2307	23	7	1	0	7	7	1	4	0	0	4	3	2	0	36
577300000006	UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO	26005	2602	26	17	4	7	8	8	1	7	3	0	7	3	8	2	75
226100000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS	52013	5205	52	4	1	1	4	6	2	2	1	0	2	2	0	1	26
431900000002	UNIVERSIDADE ESTADUAL DA PARAIBA	25017	2503	25	15	3	6	2	9	2	2	4	0	5	5	9	2	64
021700000006	UNIVERSIDADE FEDERAL RURAL DO SEMI ARIDO	24001	2401	24	19	0	4	7	6	0	3	2	0	8	3	1	2	55
363100000000	UNIVERSIDADE ESTADUAL DE SANTA CRUZ	29031	2907	29	28	4	17	3	12	1	2	7	1	15	8	4	3	105
506700000004	UNIVERSIDADE DO OESTE PAULISTA	35036	3508	35	7	3	9	1	2	0	0	2	0	6	0	6	0	36
IYZQ00000002	UNIVERSIDADE ESTADUAL DO NORTE DO PARANA	41016	4104	41	5	1	6	0	0	0	0	0	0	5	1	4	0	22
281500000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE	24006	2401	24	5	0	1	5	7	1	0	0	0	0	3	1	0	23
001900000994	CLINICA MEDICA USUY	42016	4205	42	2	0	7	1	2	0	0	5	0	2	0	5	0	24
001500000997	CLINICA TOMOVALE	35050	3513	35	3	2	15	0	3	1	0	9	0	2	0	7	2	44
033800000001	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	26017	2605	26	26	6	7	13	18	6	5	2	0	13	4	5	3	108
475600000009	UNIVERSIDADE FEEVALE	43026	4305	43	3	2	2	2	8	1	2	4	0	4	0	8	3	39
408800000006	INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA	35061	3515	35	2	1	19	0	0	0	0	2	0	1	0	1	0	26
410300000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO	33018	3306	33	8	5	8	8	13	0	1	0	0	8	3	2	0	56
JIDJ00000007	UNIVERSIDADE FEDERAL DO SUL DA BAHIA	29032	2907	29	6	0	0	3	1	1	0	0	1	5	1	2	0	20
IW9W00000003	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO	29031	2907	29	9	0	0	5	7	0	0	0	0	3	0	0	0	24
179800000006	CENTRO DE ENSINO SUPERIOR DE MARINGA	41009	4103	41	4	1	3	0	2	0	0	1	0	3	0	3	0	17
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42008	4202	42	17	1	6	17	14	4	9	8	0	10	7	15	8	116
408900000008	UNIVERSIDADE FEDERAL DE SAO JOAO DEL REI	31058	3111	31	13	4	9	21	13	3	9	4	0	12	7	11	9	115
002900000003	MUSEU PARAENSE EMILIO GOELDI	27005	2702	27	21	0	0	0	2	2	0	1	1	1	0	0	1	29
001100000990	CLINICA AME	31053	3110	31	6	2	16	2	3	0	0	3	0	9	0	14	6	61
554300000007	UNIVERSIDADE CATOLICA DE BRASILIA	53001	5301	53	8	4	12	1	5	0	6	3	1	9	3	8	4	64
066900000000	INSTITUTO DE MEDICINA INTEGRAL PROFESSOR FERNANDO FIGUEIRA	26017	2605	26	4	3	22	0	4	0	0	5	0	12	1	4	0	55
