ID_da_instituicao	nome_da_instituicao	ID_da_microregiao	ID_da_mesoregiao	ID_do_estado	Publicacoes_Disciplina_Biologia	Publicacoes_Disciplina_Biotecnologia	Publicacoes_Disciplina_Especialidades_Medicas	Publicacoes_Disciplina_Engenharias_Civil_Mecanica_e_Quimica	Publicacoes_Disciplina_Quimica	Publicacoes_Disciplina_Ciencias_da_Natureza	Publicacoes_Disciplina_Engenharia_Eletrica_e_Ciencias_da_Computacao	Publicacoes_Disciplina_Pesquisas_Neurologicas	Publicacoes_Disciplina_Humanas	Publicacoes_Disciplina_Doencas_Infecciosas	Publicacoes_Disciplina_Matematica_e_Fisica	Publicacoes_Disciplina_Profissionais_da_Saude	Publicacoes_Disciplina_Ciencias_Sociais	Total_Publicacoes
JIDJ00000007	UNIVERSIDADE FEDERAL DO SUL DA BAHIA	29032	2907	29	52	3	4	23	6	8	2	4	2	25	5	6	2	142
IW9W00000003	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO	29031	2907	29	52	8	0	21	20	1	1	1	1	14	5	1	1	126
179800000006	CENTRO DE ENSINO SUPERIOR DE MARINGA	41009	4103	41	36	6	16	5	16	0	0	3	0	18	0	21	3	124
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42008	4202	42	96	16	50	99	72	11	42	53	2	51	35	75	39	641
408900000008	UNIVERSIDADE FEDERAL DE SAO JOAO DEL REI	31058	3111	31	92	29	66	98	95	15	50	30	3	61	50	57	42	688
002900000003	MUSEU PARAENSE EMILIO GOELDI	27005	2702	27	133	16	75	7	53	52	4	29	2	43	28	18	2	462
001100000990	CLINICA AME	31053	3110	31	35	15	102	20	28	5	3	42	0	43	14	64	23	394
554300000007	UNIVERSIDADE CATOLICA DE BRASILIA	53001	5301	53	59	29	89	7	37	11	30	27	1	51	19	63	35	458
066900000000	INSTITUTO DE MEDICINA INTEGRAL PROFESSOR FERNANDO FIGUEIRA	26017	2605	26	10	8	109	0	6	0	0	25	0	31	1	46	5	241
107400000001	FACULDADE DE MEDICINA DO ABC	35061	3515	35	9	6	156	0	12	5	1	41	0	22	0	72	11	335
107000000004	SANTA CASA DE MISERICORDIA DE SAO PAULO	35061	3515	35	9	0	74	0	1	0	0	29	0	11	0	39	1	164
J41C00000009	UNIVERSIDADE FEDERAL DE SAO PAULO CAMPUS DIADEMA	35061	3515	35	30	7	12	25	34	4	2	4	0	19	23	6	1	167
286700000003	FACULDADE DE MEDICINA DE MARILIA	35038	3509	35	8	4	81	0	1	0	0	23	0	12	0	36	3	168
J8E800000003	INSTITUTO DOR DE PESQUISA E ENSINO	33018	3306	33	11	12	47	0	9	0	0	40	0	25	1	5	1	151
047700000000	INSTITUTO FEDERAL DO MARANHAO	21002	2101	21	14	4	0	32	15	3	15	0	0	13	15	5	2	118
661500000000	INSTITUTO FEDERAL DO SUDESTE DE MINAS GERAIS	31065	3112	31	33	4	3	31	20	2	6	1	0	7	13	24	6	150
001900000005	LABORATORIO NACIONAL DE COMPUTACAO CIENTIFICA	33015	3306	33	31	10	11	26	4	6	47	2	0	13	43	6	6	205
183300000005	UNIVERSIDADE ESTADUAL DE GOIAS	52007	5203	52	86	18	36	21	56	12	1	13	2	33	11	19	12	320
IZEO00000008	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO SUL	43016	4302	43	39	19	9	36	44	7	22	10	0	21	8	14	22	251
004700000006	CENTRO DE PESQUISA E DESENVOLVIMENTO LEOPOLDO AMERICO MIGUEZ DE MELLO	33018	3306	33	6	7	1	39	29	17	7	0	0	3	6	0	0	115
001700000001	UNIVERSIDADE FEDERAL RURAL DA AMAZONIA	27005	2702	27	118	11	25	19	23	23	3	15	1	51	12	6	9	316
120600000002	UNIVERSIDADE PARANAENSE	41002	4101	41	29	12	4	8	11	3	1	6	0	18	1	24	0	117
001000000998	CENTRO DE CIENCIAS AGRARIAS	25015	2503	25	49	14	115	16	24	5	10	42	1	54	14	76	21	441
189500000008	ESCOLA BAHIANA DE MEDICINA E SAUDE PUBLICA	29021	2905	29	8	1	31	0	1	0	0	17	0	16	5	38	2	119
831200000005	UNIVERSIDADE DO VALE DO PARAIBA	35050	3513	35	7	4	14	27	29	6	6	10	0	7	32	31	1	174
342900000001	UNIVERSIDADE ANHEMBI MORUMBI	35050	3513	35	2	4	20	4	12	0	22	9	0	11	8	31	7	130
577000000000	UNIVERSIDADE POSITIVO	41037	4110	41	21	14	12	18	9	1	1	3	1	10	2	36	7	135
010400000005	INSTITUTO DE BOTANICA	35061	3515	35	99	10	15	10	32	10	0	7	0	14	1	0	0	198
511300000003	UNIVERSIDADE DO SUL DE SANTA CATARINA	42016	4205	42	26	17	167	19	32	3	3	67	0	46	2	125	29	536
891200000009	UNIVERSIDADE DE SANTO AMARO	35061	3515	35	25	4	57	0	4	1	0	13	0	39	1	57	0	201
172000000004	UNIVERSIDADE DE FRANCA	35012	3502	35	21	11	26	18	74	4	0	3	0	37	7	32	2	235
870100000004	INSTITUTO NACIONAL DE METROLOGIA QUALIDADE E TECNOLOGIA	33018	3306	33	25	24	23	43	79	8	31	12	0	31	35	39	8	358
985601000990	SECRETARIA MUNICIPAL DE SAUDE DE JUAZEIRO DO NORTE	23032	2307	23	21	16	79	14	20	3	11	30	2	43	4	41	12	296
012800000009	CENTRO TECNICO AEROESPACIAL	35050	3513	35	0	0	3	35	21	5	7	0	0	0	31	6	3	111
025500000005	UNIVERSIDADE SALGADO DE OLIVEIRA	33018	3306	33	9	6	12	4	2	1	0	24	0	6	0	27	12	103
001400000006	FUNDACAO EZEQUIEL DIAS	31030	3107	31	25	14	19	2	32	0	0	7	0	30	0	10	2	141
154600000007	UNIVERSIDADE DE TAUBATE	35061	3515	35	35	4	40	15	6	2	3	7	0	4	0	43	2	161
J1SS00000005	INSTITUTO ISRAELITA DE ENSINO E PESQUISA ALBERT EINSTEIN	35061	3515	35	22	9	153	2	15	0	5	60	0	47	6	60	5	384
583900000001	CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS	35061	3515	35	22	5	36	8	12	9	1	18	1	30	7	19	6	174
089100000004	UNIVERSIDADE CATOLICA DE GOIAS	52010	5203	52	39	7	32	8	22	5	8	4	1	20	15	18	12	191
558800000009	INSTITUTO FEDERAL DE MATO GROSSO	51001	5101	51	34	10	1	20	18	2	5	0	0	13	2	3	7	115
028200000004	MINISTERIO DA SAUDE	43026	4305	43	21	10	128	4	13	1	2	43	0	50	0	93	9	374
028700000003	PETROLEO BRASILEIRO RIO DE JANEIRO MATRIZ	33018	3306	33	12	15	6	74	32	22	15	2	2	8	9	6	12	215
062200000004	UNIVERSIDADE FEDERAL DO ACRE	51014	5103	51	115	18	65	20	51	31	5	27	0	59	27	25	9	452
340900000005	UNIVERSIDADE CIDADE DE SAO PAULO	35061	3515	35	5	1	19	3	2	0	2	30	0	7	2	61	3	135
246300000007	UNIVERSIDADE DE AVEIRO	15014	1505	15	81	19	9	95	79	16	9	2	0	14	18	21	15	378
010200000001	UNIVERSIDADE CATOLICA DE PELOTAS	43033	4307	43	10	8	132	0	4	0	7	48	0	28	0	89	11	337
985600043360	IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE	43026	4305	43	4	5	81	0	0	0	0	13	0	17	0	15	0	135
572000000000	UNIVERSIDADE DA REGIAO DE JOINVILLE	42008	4202	42	38	15	86	14	19	7	6	34	0	21	1	57	6	304
445200000000	UNIVERSIDADE COMUNITARIA DA REGIAO DE CHAPECO	42002	4201	42	20	5	20	3	14	0	7	9	0	16	2	22	5	123
880000000000	UNIVERSIDADE REGIONAL DO CARIRI	23032	2307	23	40	15	8	8	36	5	0	4	0	11	9	21	7	164
047000000007	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA PARAIBA	25017	2503	25	27	4	1	23	21	5	30	0	0	21	8	11	3	154
022900000008	FUNDACAO UNIVERSIDADE REGIONAL DE BLUMENAU	42012	4204	42	39	9	14	35	44	9	8	10	0	18	1	21	16	224
205600000005	UNIVERSIDADE GUARULHOS	35059	3515	35	13	3	6	2	12	4	0	6	0	18	0	53	0	117
002700000000	INSTITUTO FEDERAL DA BAHIA	29032	2907	29	27	10	6	24	22	2	25	4	1	5	12	8	7	153
169600000005	UNIVERSIDADE METODISTA DE PIRACICABA	35028	3506	35	2	3	20	9	10	3	11	7	0	5	6	33	15	124
627100000002	UNIVERSIDADE DO OESTE DE SANTA CATARINA	42003	4201	42	32	11	25	14	11	1	2	4	1	42	2	23	7	175
785800000009	UNIVERSIDADE DE RIBEIRAO PRETO	35014	3502	35	26	7	50	14	16	0	0	11	0	24	1	43	6	198
204400000003	UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA	29012	2903	29	111	25	55	25	64	34	18	24	3	45	40	66	13	523
038800000002	INSTITUTO BIOLOGICO	35061	3515	35	61	9	4	2	11	0	0	1	0	31	0	5	0	124
166100000001	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO PARA	15011	1504	15	31	3	7	21	7	10	7	5	0	17	7	5	2	122
JI7500000002	UNIVERSIDADE FEDERAL DO CARIRI	23032	2307	23	40	12	25	18	22	4	3	10	0	15	6	12	1	168
273000000009	INSTITUTO FEDERAL FLUMINENSE	33001	3301	33	28	2	4	18	27	3	7	0	0	9	8	8	7	121
312800000008	INSTITUTO DE TECNOLOGIA E PESQUISA	28011	2803	28	12	11	4	19	38	0	0	1	0	8	1	18	0	112
005800000006	INSTITUTO NACIONAL DE MATEMATICA PURA E APLICADA	33018	3306	33	0	0	0	11	1	4	17	1	0	0	76	0	15	125
531000000002	UNIVERSIDADE DE SANTA CRUZ DO SUL	43020	4304	43	19	3	16	22	15	8	4	3	1	8	0	21	20	140
195400000000	FUNDACAO DE MEDICINA TROPICAL DOUTOR HEITOR VIEIRA DOURADO	13007	1303	13	22	8	66	0	11	0	0	16	0	53	1	26	2	205
247500000009	UNIVERSIDADE DO MINHO	43002	4301	43	25	38	23	61	43	3	9	14	1	25	19	17	45	323
434800000005	AGENCIA PAULISTA DE TECNOLOGIA DOS AGRONEGOCIOS	35005	3501	35	77	9	16	12	13	2	0	4	0	45	1	2	1	182
498300000002	UNIVERSIDADE JOSE DO ROSARIO VELLANO	35061	3515	35	23	6	26	4	7	0	0	3	0	23	0	23	0	115
J93M00000001	INSTITUTO TECNOLOGICO VALE	27005	2702	27	47	10	28	20	16	15	11	9	0	23	4	2	3	188
579800000001	INSTITUTO FEDERAL MINAS GERAIS	31042	3109	31	32	1	6	27	29	2	10	3	0	11	13	10	5	149
841600000000	UNIVERSIDADE DE CRUZ ALTA	43011	4301	43	25	3	15	6	11	0	0	7	0	26	0	11	0	104
016300000002	UNIVERSIDADE DE SOROCABA	35046	3512	35	15	11	15	20	41	2	0	1	0	11	6	22	2	146
IY5300000007	UNIVERSIDADE ESTADUAL PAULISTA	35020	3504	35	59	8	11	19	23	11	0	15	1	30	16	21	3	217
013800000007	UNIVERSIDADE POTIGUAR	24001	2401	24	8	3	18	5	15	4	5	5	0	6	0	31	3	103
J9GC00000006	FUNDACAO OSWALDO CRUZ UNIDADE DE RONDONIA	11001	1101	11	14	13	21	0	20	0	5	6	0	31	2	4	0	116
025900000002	FUNDACAO ESTADUAL DE PESQUISA AGROPECUARIA	43026	4305	43	56	6	6	5	5	0	0	1	0	38	0	0	0	117
885400000008	CENTRO UNIVERSITARIO LA SALLE CANOAS	43026	4305	43	29	4	14	28	11	12	0	10	0	7	0	20	10	145
438600000004	UNIVERSIDADE ESTADUAL VALE DO ACARAU	23005	2301	23	18	5	1	9	24	2	0	3	2	17	6	13	2	102
891300000000	SANTA CASA DE MISERICORDIA DE BELO HORIZONTE	31030	3107	31	13	8	119	0	7	0	0	37	0	27	0	46	2	259
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	25022	2504	25	105	16	72	4	36	28	3	25	0	52	22	13	2	378
281100000001	UNIVERSIDADE CEUMA	21002	2101	21	20	16	40	15	18	1	1	25	0	41	6	46	5	234
802600000009	UNIVERSIDADE CAMILO CASTELO BRANCO	35061	3515	35	14	7	33	5	24	1	1	4	0	38	2	28	2	159
000700000003	INSTITUTO DE PESQUISAS TECNOLOGICAS DO ESTADO DE SAO PAULO	35061	3515	35	4	8	7	43	23	3	2	2	0	7	12	5	3	119
208000000009	FUNDACAO FACULDADE DE MEDICINA	35061	3515	35	6	1	59	0	1	0	1	11	0	17	0	14	0	110
869900000005	INSTITUTO MILITAR DE ENGENHARIA	33018	3306	33	5	9	5	47	43	2	33	1	0	6	26	17	3	197
301700000000	CENTRO UNIVERSITARIO HERMINIO OMETTO DE ARARAS	35027	3506	35	7	2	17	3	11	2	0	3	0	6	3	46	0	100
985600169126	ASSOCIACAO HOSPITALAR MOINHOS DE VENTO	43026	4305	43	4	3	74	0	1	0	0	17	0	19	0	39	2	159
246100000003	UNIVERSIDADE DO PORTO	22001	2201	22	44	5	46	35	53	8	6	17	0	26	23	32	14	309
154300000001	UNIVERSIDADE DE MOGI DAS CRUZES	35062	3515	35	22	11	49	4	17	2	4	10	0	28	2	31	4	184
428800000000	UNIVERSIDADE ESTADUAL DO PIAUI	22012	2203	22	41	3	12	23	37	2	6	5	0	22	21	20	7	199
422900000003	CENTRO UNIVERSITARIO DA FUNDACAO EDUCACIONAL DE BARRETOS	35009	3502	35	18	5	22	5	6	0	0	2	0	24	2	22	0	106
J1JP00000008	FACULDADE DE ENGENHARIA DA UNIVERSIDADE DO PORTO	22001	2201	22	1	0	5	45	1	2	23	7	0	1	2	13	2	102
