ID_do_estado	nome_do_estado	Valor_bruto_agropecuaria	Valor_bruto_industria	Valor_bruto_servicos	Valor_bruto_administracao	Valor_bruto_total	Impostos	PIB	Populacao	PIB_per_capita	Produção de Lavouras Temporárias	Horticultura e Floricultura	Produção de Lavouras Permanentes	Produção de Sementes e Mudas Certificadas	Pecuária	Atividades de Apoio à Agricultura e à Pecuária	Caça e Serviços Relacionados	Produção Florestal - Florestas Plantadas	Produção Florestal - Florestas Nativas	Atividades de Apoio à Produção Florestal	Pesca	AqüIcultura	Extração de Carvão Mineral	Extração de Petróleo e Gás Natural	Extração de Minério de Ferro	Extração de Minerais Metálicos Não-Ferrosos	Extração de Pedra, Areia e Argila	Extração de Outros Minerais Não-Metálicos	Atividades de Apoio à Extração de Petróleo e Gás Natural	Atividades de Apoio à Extração de Minerais, Exceto Petróleo e Gás Natural	Abate e Fabricação de Produtos de Carne	Preservação do Pescado e Fabricação de Produtos do Pescado	Fabricação de Conservas de Frutas, Legumes e Outros Vegetais	Fabricação de óleos e Gorduras Vegetais e Animais	Laticínios	Moagem, Fabricação de Produtos Amiláceos e de Alimentos para Animais	Fabricação e Refino de Açúcar	Torrefação e Moagem de Café	Fabricação de Outros Produtos Alimentícios	Fabricação de Bebidas Alcoólicas	Fabricação de Bebidas Não-Alcoólicas	Processamento Industrial do Fumo	Fabricação de Produtos do Fumo	Preparação e Fiação de Fibras Têxteis	Tecelagem, Exceto Malha	Fabricação de Tecidos de Malha	Acabamentos em Fios, Tecidos e Artefatos Têxteis	Fabricação de Artefatos Têxteis, Exceto Vestuário	Confecção de Artigos do Vestuário e Acessórios	Fabricação de Artigos de Malharia e Tricotagem	Curtimento e Outras Preparações de Couro	Fabricação de Artigos para Viagem e de Artefatos Diversos de Couro	Fabricação de Calçados	Fabricação de Partes para Calçados, de Qualquer Material	Desdobramento de Madeira	Fabricação de Produtos de Madeira, Cortiça e Material Trançado, Exceto Móveis	Fabricação de Celulose e Outras Pastas para a Fabricação de Papel	Fabricação de Papel, Cartolina e Papel-Cartão	Fabricação de Embalagens de Papel, Cartolina, Papel-Cartão e Papelão Ondulado	Fabricação de Produtos Diversos de Papel, Cartolina, Papel-Cartão e Papelão Ondulado	Atividade de Impressão	Serviços de Pré-Impressão e Acabamentos Gráficos	Reprodução de Materiais Gravados em Qualquer Suporte	Coquerias	Fabricação de Produtos Derivados do Petróleo	Fabricação de Biocombustíveis	Fabricação de Produtos Químicos Inorgânicos	Fabricação de Produtos Químicos Orgânicos	Fabricação de Resinas e Elastômeros	Fabricação de Fibras Artificiais e Sintéticas	Fabricação de Defensivos Agrícolas e Desinfestantes Domissanitários	Fabricação de Sabões, Detergentes, Produtos de Limpeza, Cosméticos, Produtos de Perfumaria e de Higiene Pessoal	Fabricação de Tintas, Vernizes, Esmaltes, Lacas e Produtos Afins	Fabricação de Produtos e Preparados Químicos Diversos	Fabricação de Produtos Farmoquímicos	Fabricação de Produtos Farmacêuticos	Fabricação de Produtos de Borracha	Fabricação de Produtos de Material Plástico	Fabricação de Vidro e de Produtos do Vidro	Fabricação de Cimento	Fabricação de Artefatos de Concreto, Cimento, Fibrocimento, Gesso e Materiais Semelhantes	Fabricação de Produtos Cerâmicos	Aparelhamento de Pedras e Fabricação de Outros Produtos de Minerais Não-Metálicos	Produção de Ferro-Gusa e de Ferroligas	Siderurgia	Produção de Tubos de Aço, Exceto Tubos sem Costura	Metalurgia dos Metais Não-Ferrosos	Fundição	Fabricação de Estruturas Metálicas e Obras de Caldeiraria Pesada	Fabricação de Tanques, Reservatórios Metálicos e Caldeiras	Forjaria, Estamparia, Metalurgia do Pó e Serviços de Tratamento de Metais	Fabricação de Artigos de Cutelaria, de Serralheria e Ferramentas	Fabricação de Equipamento Bélico Pesado, Armas de Fogo e Munições	Fabricação de Produtos de Metal não Especificados Anteriormente	Fabricação de Componentes Eletrônicos	Fabricação de Equipamentos de Informática e Periféricos	Fabricação de Equipamentos de Comunicação	Fabricação de Aparelhos de Recepção, Reprodução, Gravação e Amplificação de áudio e Vídeo	Fabricação de Aparelhos e Instrumentos de Medida, Teste e Controle	Fabricação de Aparelhos Eletromédicos e Eletroterapêuticos e Equipamentos de Irradiação	Fabricação de Equipamentos e Instrumentos ópticos, Fotográficos e Cinematográficos	Fabricação de Mídias Virgens, Magnéticas e ópticas	Fabricação de Geradores, Transformadores e Motores Elétricos	Fabricação de Pilhas, Baterias e Acumuladores Elétricos	Fabricação de Equipamentos para Distribuição e Controle de Energia Elétrica	Fabricação de Lâmpadas e Outros Equipamentos de Iluminação	Fabricação de Eletrodomésticos	Fabricação de Equipamentos e Aparelhos Elétricos não Especificados Anteriormente	Fabricação de Motores, Bombas, Compressores e Equipamentos de Transmissão	Fabricação de Máquinas e Equipamentos de Uso Geral	Fabricação de Tratores e de Máquinas e Equipamentos para a Agricultura e Pecuária	Fabricação de Máquinas-Ferramenta	Fabricação de Máquinas e Equipamentos de Uso na Extração Mineral e na Construção	Fabricação de Máquinas e Equipamentos de Uso Industrial Específico	Fabricação de Automóveis, Camionetas e Utilitários	Fabricação de Caminhões e ônibus	Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores	Fabricação de Peças e Acessórios para Veículos Automotores	Recondicionamento e Recuperação de Motores para Veículos Automotores	Construção de Embarcações	Fabricação de Veículos Ferroviários	Fabricação de Aeronaves	Fabricação de Veículos Militares de Combate	Fabricação de Equipamentos de Transporte não Especificados Anteriormente	Fabricação de Móveis	Fabricação de Artigos de Joalheria, Bijuteria e Semelhantes	Fabricação de Instrumentos Musicais	Fabricação de Artefatos para Pesca e Esporte	Fabricação de Brinquedos e Jogos Recreativos	Fabricação de Instrumentos e Materiais para Uso Médico e Odontológico e de Artigos ópticos	Fabricação de Produtos Diversos	Manutenção e Reparação de Máquinas e Equipamentos	Instalação de Máquinas e Equipamentos	Geração, Transmissão e Distribuição de Energia Elétrica	Produção e Distribuição de Combustíveis Gasosos por Redes Urbanas	Produção e Distribuição de Vapor, água Quente e Ar Condicionado	Captação, Tratamento e Distribuição de água	Esgoto e Atividades Relacionadas	Coleta de Resíduos	Tratamento e Disposição de Resíduos	Recuperação de Materiais	Descontaminação e Outros Serviços de Gestão de Resíduos	Incorporação de Empreendimentos Imobiliários	Construção de Edifícios	Construção de Rodovias, Ferrovias, Obras Urbanas e Obras de Arte Especiais	Obras de Infra-Estrutura para Energia Elétrica, Telecomunicações, água, Esgoto e Transporte por Dutos	Construção de Outras Obras de Infra-Estrutura	Demolição e Preparação do Terreno	Instalações Elétricas, Hidráulicas e Outras Instalações em Construções	Obras de Acabamento	Outros Serviços Especializados para Construção	Comércio de Veículos Automotores	Manutenção e Reparação de Veículos Automotores	Comércio de Peças e Acessórios para Veículos Automotores	Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios	Representantes Comerciais e Agentes do Comércio, Exceto de Veículos Automotores e Motocicletas	Comércio Atacadista de Matérias-Primas Agrícolas e Animais Vivos	Comércio Atacadista Especializado em Produtos Alimentícios, Bebidas e Fumo	Comércio Atacadista de Produtos de Consumo Não-Alimentar	Comércio Atacadista de Equipamentos e Produtos de Tecnologias de Informação e Comunicação	Comércio Atacadista de Máquinas, Aparelhos e Equipamentos, Exceto de Tecnologias de Informação e Comunicação	Comércio Atacadista de Madeira, Ferragens, Ferramentas, Material Elétrico e Material de Construção	Comércio Atacadista Especializado em Outros Produtos	Comércio Atacadista Não-Especializado	Comércio Varejista Não-Especializado	Comércio Varejista de Produtos Alimentícios, Bebidas e Fumo	Comércio Varejista de Combustíveis para Veículos Automotores	Comércio Varejista de Material de Construção	Comércio Varejista de Equipamentos de Informática e Comunicação	Comércio Varejista de Artigos Culturais, Recreativos e Esportivos	Comércio Varejista de Produtos Farmacêuticos, Perfumaria e Cosméticos e Artigos Médicos, ópticos e Ortopédicos	Comércio Varejista de Produtos Novos não Especificados Anteriormente e de Produtos Usados	Comércio Ambulante e Outros Tipos de Comércio Varejista	Transporte Ferroviário e Metroferroviário	Transporte Rodoviário de Passageiros	Transporte Rodoviário de Carga	Transporte Dutoviário	Trens Turísticos, Teleféricos e Similares	Transporte Marítimo de Cabotagem e Longo Curso	Transporte por Navegação Interior	Navegação de Apoio	Outros Transportes Aquaviários	Transporte Aéreo de Passageiros	Transporte Aéreo de Carga	Transporte Espacial	Armazenamento, Carga e Descarga	Atividades Auxiliares dos Transportes Terrestres	Atividades Auxiliares dos Transportes Aquaviários	Atividades Auxiliares dos Transportes Aéreos	Atividades Relacionadas à Organização do Transporte de Carga	Atividades de Correio	Atividades de Malote e de Entrega	Hotéis e Similares	Outros Tipos de Alojamento não Especificados Anteriormente	Restaurantes e Outros Serviços de Alimentação e Bebidas	Serviços de Catering, Bufê e Outros Serviços de Comida Preparada	Edição de Livros, Jornais, Revistas e Outras Atividades de Edição	Edição Integrada à Impressão de Livros, Jornais, Revistas e Outras Publicações	Atividades Cinematográficas, Produção de Vídeos e de Programas de Televisão	Atividades de Gravação de Som e de Edição de Música	Atividades de Rádio	Atividades de Televisão	Telecomunicações por Fio	Telecomunicações sem Fio	Telecomunicações por Satélite	Operadoras de Televisão por Assinatura	Outras Atividades de Telecomunicações	Atividades dos Serviços de Tecnologia da Informação	Tratamento de Dados, Hospedagem na Internet e Outras Atividades Relacionadas	Outras Atividades de Prestação de Serviços de Informação	Banco Central	Intermediação Monetária - Depósitos à Vista	Intermediação Não-Monetária - Outros Instrumentos de Captação	Arrendamento Mercantil	Sociedades de Capitalização	Atividades de Sociedades de Participação	Fundos de Investimento	Atividades de Serviços Financeiros não Especificadas Anteriormente	Seguros de Vida e Não-Vida	Seguros-Saúde	Resseguros	Previdência Complementar	Planos de Saúde	Atividades Auxiliares dos Serviços Financeiros	Atividades Auxiliares dos Seguros, da Previdência Complementar e dos Planos de Saúde	Atividades de Administração de Fundos por Contrato ou Comissão	Atividades Imobiliárias de Imóveis Próprios	Atividades Imobiliárias por Contrato ou Comissão	Atividades Jurídicas	Atividades de Contabilidade, Consultoria e Auditoria Contábil e Tributária	Sedes de Empresas e Unidades Administrativas Locais	Atividades de Consultoria em Gestão Empresarial	Serviços de Arquitetura e Engenharia e Atividades Técnicas Relacionadas	Testes e Análises Técnicas	Pesquisa e Desenvolvimento Experimental em Ciências Físicas e Naturais	Pesquisa e Desenvolvimento Experimental em Ciências Sociais e Humanas	Publicidade	Pesquisas de Mercado e de Opinião Pública	Design e Decoração de Interiores	Atividades Fotográficas e Similares	Atividades Profissionais, Científicas e Técnicas não Especificadas Anteriormente	Atividades Veterinárias	Locação de Meios de Transporte sem Condutor	Aluguel de Objetos Pessoais e Domésticos	Aluguel de Máquinas e Equipamentos sem Operador	Gestão de Ativos Intangíveis Não-Financeiros	Seleção e Agenciamento de Mão-De-Obra	Locação de Mão-De-Obra Temporária	Fornecimento e Gestão de Recursos Humanos para Terceiros	Agências de Viagens e Operadores Turísticos	Serviços de Reservas e Outros Serviços de Turismo não Especificados Anteriormente	Atividades de Vigilância, Segurança Privada e Transporte de Valores	Atividades de Monitoramento de Sistemas de Segurança	Atividades de Investigação Particular	Serviços Combinados para Apoio a Edifícios	Atividades de Limpeza	Atividades Paisagísticas	Serviços de Escritório e Apoio Administrativo	Atividades de Teleatendimento	Atividades de Organização de Eventos, Exceto Culturais e Esportivos	Outras Atividades de Serviços Prestados Principalmente às Empresas	Administração do Estado e da Política Econômica e Social	Serviços Coletivos Prestados Pela Administração Pública	Seguridade Social Obrigatória	Educação Infantil e Ensino Fundamental	Ensino Médio	Educação Superior	Educação Profissional de Nível Técnico e Tecnológico	Atividades de Apoio à Educação	Outras Atividades de Ensino	Atividades de Atendimento Hospitalar	Serviços Móveis de Atendimento a Urgências e de Remoção de Pacientes	Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos	Atividades de Serviços de Complementação Diagnóstica e Terapêutica	Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos	Atividades de Apoio à Gestão de Saúde	Atividades de Atenção à Saúde Humana não Especificadas Anteriormente	Atividades de Assistência a Idosos, Deficientes Físicos, Imunodeprimidos e Convalescentes, e de Infra-Est e Apoio a Pac Prest em Res Col e Part	Atividades de Assistência Psicossocial e à Saúde a Portadores de Distúrbios Psíquicos, Deficiência Mental e Dependência Química	Atividades de Assistência Social Prestadas em Residências Coletivas e Particulares	Serviços de Assistência Social sem Alojamento	Atividades Artísticas, Criativas e de Espetáculos	Atividades Ligadas ao Patrimônio Cultural e Ambiental	Atividades de Exploração de Jogos de Azar e Apostas	Atividades Esportivas	Atividades de Recreação e Lazer	Atividades de Organizações Associativas Patronais, Empresariais e Profissionais	Atividades de Organizações Sindicais	Atividades de Associações de Defesa de Direitos Sociais	Atividades de Organizações Associativas não Especificadas Anteriormente	Reparação e Manutenção de Equipamentos de Informática e Comunicação	Reparação e Manutenção de Objetos e Equipamentos Pessoais e Domésticos	Outras Atividades de Serviços Pessoais	Serviços Domésticos	Organismos Internacionais e Outras Instituições Extraterritoriais	{ñ class}	Total_de_estabelecimentos
11	Rondônia	3329666.0	5340851.0	10990332.0	8025819.0	27686663.0	3434744.0	31121412.0	1728214.0	759418.2599999999	336	49	49	10	3878	194	0	23	56	13	8	42	1	0	5	32	76	3	0	5	76	1	17	3	114	67	0	27	132	1	19	0	1	0	1	0	3	21	162	9	7	6	5	0	382	146	2	0	0	9	91	17	3	0	0	5	6	0	0	0	0	20	3	7	1	3	29	24	3	1	85	88	32	0	4	0	8	14	78	5	48	57	0	20	0	1	0	0	0	0	0	0	0	3	1	1	0	1	0	11	0	1	1	4	0	0	29	3	27	7	0	0	0	4	164	7	0	0	8	22	59	105	21	47	1	1	9	12	21	1	22	1	56	782	106	53	70	183	149	57	177	176	582	749	503	140	114	322	280	20	85	220	135	72	1349	910	436	1306	1541	446	1339	2720	0	2	200	700	0	0	2	19	1	7	14	1	0	38	42	4	11	13	77	16	330	18	1143	110	22	37	28	7	49	31	23	14	1	3	32	54	30	29	0	195	1	0	0	5	0	23	10	2	0	7	7	42	53	0	53	71	371	357	0	27	83	8	3	4	75	4	4	41	68	13	60	39	94	0	5	6	1	139	5	27	26	0	221	70	19	191	6	34	258	187	11	6	109	14	44	20	5	344	109	6	782	226	139	7	60	4	3	7	21	28	4	2	115	34	55	123	258	342	64	121	283	59	1	0	31745
12	Acre	1182072.0	1107063.0	4245148.0	3949240.0	10483523.0	990407.0	11473929.0	776463.0	251921.53	33	8	10	1	806	50	0	4	2	2	2	14	0	0	0	1	17	0	0	0	37	0	10	2	24	21	0	10	46	1	11	0	2	0	0	0	2	2	32	8	1	0	0	0	48	18	0	0	1	0	20	9	0	0	0	2	1	0	0	0	0	7	4	0	0	0	5	6	1	0	20	40	8	0	1	0	0	1	19	3	2	6	0	4	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	2	1	0	0	2	0	0	4	1	9	0	0	0	0	1	45	1	0	0	2	8	5	17	1	5	0	0	13	0	3	1	4	1	7	492	15	13	9	35	36	12	36	35	89	159	67	33	11	54	43	2	20	16	33	30	516	298	122	301	416	137	297	735	0	0	78	95	0	0	0	8	0	0	13	0	0	7	21	0	8	3	28	5	95	3	344	35	5	7	9	1	5	10	12	6	0	1	4	8	5	4	0	69	2	0	0	1	0	2	2	0	0	3	5	13	6	0	15	14	77	92	0	8	36	0	1	2	8	0	2	8	12	3	45	8	36	0	1	8	0	25	2	11	7	0	25	54	4	22	5	9	66	109	8	1	33	7	12	14	1	79	15	1	184	42	31	1	18	1	0	0	10	3	2	0	33	11	12	45	59	110	11	34	75	12	1	0	8089
13	Amazonas	5165834.0	25419427.0	25630757.0	12595979.0	68811997.0	14249027.0	83051228.0	3807921.0	556469.4800000001	38	36	26	6	167	45	0	13	7	7	9	22	0	4	0	2	13	0	11	0	14	7	27	1	34	23	0	8	156	5	25	0	1	11	1	1	6	2	79	1	3	1	3	0	65	40	2	1	18	26	47	48	7	0	2	0	7	2	8	0	0	19	5	24	1	4	11	127	9	1	36	41	16	0	6	3	11	11	67	4	32	20	0	43	40	19	14	27	12	1	5	0	7	1	16	0	4	7	4	31	0	5	0	4	2	0	7	19	9	47	1	0	0	34	67	8	0	4	2	21	17	104	31	106	3	0	22	6	22	3	28	3	92	507	45	35	62	53	255	159	286	91	135	375	101	144	22	268	249	19	75	73	87	70	1432	710	459	1021	1252	450	877	2307	0	1	177	384	2	0	13	141	3	10	33	5	1	54	52	34	37	114	111	62	213	35	887	210	14	35	19	3	24	18	26	21	5	3	17	96	15	29	0	233	8	0	1	25	0	21	18	3	0	7	10	28	46	0	48	55	148	358	0	68	128	13	13	4	72	3	8	15	40	13	58	25	67	1	31	52	12	117	3	43	23	1	396	156	31	141	11	45	293	236	42	5	228	24	36	17	8	213	61	1	592	111	122	3	63	5	5	7	28	24	1	1	98	31	47	71	159	325	63	89	195	23	3	0	22786
14	Roraima	384112.0	1078684.0	2911464.0	3965070.0	8339327.0	671399.0	9010725.0	488072.0	199177.62000000002	71	5	9	4	106	19	0	3	1	2	3	13	0	0	0	0	8	0	1	0	6	0	3	0	11	15	0	0	29	2	2	0	1	0	0	0	0	2	20	2	0	0	1	0	32	1	0	0	1	0	8	2	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	1	2	0	18	16	7	0	1	0	0	1	7	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	15	0	0	0	0	2	9	9	2	5	0	0	1	4	4	0	0	0	10	192	7	9	3	11	30	3	14	31	70	87	55	14	9	58	34	1	14	22	21	27	331	181	92	212	303	149	225	475	0	0	55	44	0	0	0	1	0	0	6	0	0	5	7	0	3	3	26	1	54	9	245	26	3	5	8	2	6	5	6	5	1	1	3	11	4	1	0	49	2	0	0	2	0	3	2	0	0	3	1	7	6	0	8	11	35	67	0	6	14	1	1	1	10	1	0	4	11	6	20	13	8	0	0	5	1	26	0	7	5	0	5	30	7	19	2	7	58	61	6	3	27	9	12	6	1	74	10	0	139	31	27	1	8	0	0	0	5	2	1	0	29	16	9	27	29	38	21	29	62	12	2	0	4899
15	Pará	14532624.0	36630083.0	38179610.0	21054345.0	110396669.0	10828173.0	121224851.0	7999729.0	1605849.3600000008	384	55	407	23	5443	392	0	131	119	34	61	20	7	7	12	54	90	13	0	8	98	30	114	19	133	70	0	9	356	10	38	0	1	4	3	1	15	25	200	14	9	12	4	0	686	183	1	1	6	11	184	60	1	0	5	4	16	4	0	0	2	35	12	15	1	5	53	54	15	6	182	233	48	14	3	0	11	18	125	1	48	38	0	42	0	2	0	0	3	0	0	0	2	3	6	1	2	1	5	29	3	3	3	4	0	0	28	7	34	21	0	0	0	2	207	20	0	3	11	24	62	229	59	164	3	0	69	20	32	7	25	1	149	1594	197	97	215	230	259	120	241	289	535	1521	482	366	131	771	548	25	179	246	272	138	3060	1929	798	2977	3271	900	2763	5651	0	3	411	808	1	0	15	180	7	22	41	1	0	63	107	59	50	42	207	58	672	30	1795	247	26	52	32	10	59	33	55	42	14	2	76	154	26	23	1	509	8	0	1	19	0	62	26	3	0	14	19	47	85	0	98	154	443	714	0	72	314	14	11	5	142	5	10	57	125	25	199	76	227	1	22	61	4	195	13	79	65	1	1168	165	29	223	10	94	508	432	39	13	547	75	73	94	16	587	236	4	1500	413	269	18	96	14	3	8	40	34	6	5	260	64	92	280	376	514	140	156	610	90	2	0	60249
16	Amapá	253930.0	1549107.0	4743021.0	5210019.0	11756077.0	1007412.0	12763485.0	734996.0	239165.26	22	8	3	0	79	7	0	4	3	1	1	1	0	0	7	11	13	0	0	4	3	8	8	0	6	1	1	1	60	1	4	0	1	0	0	0	0	2	19	3	0	1	0	0	14	8	0	1	0	1	25	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3	0	1	0	15	17	2	1	0	0	0	0	10	1	11	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	8	0	0	0	0	22	4	0	0	0	10	4	12	1	9	0	0	1	3	10	0	3	0	7	236	19	17	7	17	33	23	30	36	62	106	38	26	3	82	59	1	9	18	21	31	599	262	98	374	291	132	258	820	0	1	35	57	1	0	4	23	3	6	5	0	0	11	7	11	6	4	29	3	108	3	270	41	1	5	15	0	8	5	6	11	3	0	6	10	3	1	0	56	2	0	0	1	0	2	2	2	0	3	3	13	9	1	10	15	41	77	0	11	21	4	1	0	25	1	1	3	12	2	20	13	16	0	9	14	3	47	1	13	5	0	18	27	5	17	3	5	73	57	7	3	58	5	19	4	3	68	20	0	136	37	31	0	10	1	0	2	8	6	1	0	23	14	12	30	47	366	23	20	72	10	1	0	6613
17	Tocantins	2714412.0	3595519.0	8344513.0	6986600.0	21641035.0	2155621.0	23796659.0	1478164.0	1869089.6200000006	717	33	55	22	4873	194	1	49	60	16	2	22	3	1	2	7	73	10	0	0	38	3	1	4	58	58	1	5	93	0	6	0	1	2	1	2	3	10	89	2	5	2	9	0	11	16	0	1	0	4	65	20	2	0	0	5	4	3	0	0	0	6	3	6	1	1	13	17	2	1	102	117	34	0	0	0	0	4	57	5	16	25	0	16	0	1	0	0	0	0	0	0	2	0	1	2	0	1	3	4	5	1	1	0	0	0	9	5	21	1	0	0	0	1	68	3	0	1	3	22	25	59	9	109	0	1	6	7	18	2	8	1	92	853	117	61	34	93	64	49	105	125	287	643	201	72	42	203	183	11	50	107	104	38	1203	493	362	902	957	316	846	1600	0	3	132	354	0	0	0	3	1	21	7	0	0	39	29	2	8	3	154	24	238	13	776	72	10	20	13	1	16	16	26	15	2	1	12	37	10	6	0	142	4	0	0	12	0	12	13	0	0	5	5	19	34	2	60	62	262	382	0	43	104	4	2	5	45	0	4	19	46	9	95	33	99	0	1	1	1	58	4	19	8	0	97	49	7	87	3	31	236	405	12	8	116	21	27	24	2	227	88	1	638	132	83	14	39	4	1	4	25	12	1	4	76	15	48	99	126	262	59	67	195	41	3	0	24770
21	Maranhão	6834849.0	11376634.0	27194490.0	14622907.0	60028888.0	7665956.0	67694839.0	6794301.0	1577189.67	590	12	23	27	1647	156	0	81	77	44	8	37	2	4	1	6	61	5	1	5	27	1	17	24	73	70	4	5	196	11	19	0	1	2	0	1	7	24	169	19	8	4	7	0	49	35	1	2	6	7	154	33	2	0	7	4	17	1	1	0	2	23	5	6	1	2	24	32	8	5	133	167	64	7	4	4	6	9	106	0	39	36	0	21	2	0	0	2	3	0	1	0	0	0	2	2	1	1	0	13	0	0	0	7	0	1	18	2	17	3	2	0	0	4	141	2	0	0	4	30	37	134	36	74	2	2	40	15	39	5	20	0	113	1276	148	52	138	100	184	126	157	198	387	1116	398	207	58	403	343	22	62	112	134	122	2641	1414	713	2432	3251	788	2754	4214	0	6	250	552	1	0	1	0	7	21	8	2	0	45	62	35	14	16	228	34	435	39	1306	189	15	49	32	9	39	35	35	28	2	2	43	81	25	38	0	372	6	2	0	16	0	31	22	3	0	11	15	43	36	3	85	147	359	445	0	51	191	9	7	2	84	2	11	36	80	12	100	60	129	2	18	33	10	170	6	51	25	2	514	110	14	178	10	73	530	431	14	7	359	41	66	46	11	366	187	2	853	285	182	14	74	15	4	2	26	34	4	2	162	39	75	249	233	381	98	119	417	32	0	0	41854
22	Piauí	1774815.0	3432678.0	13068203.0	9572866.0	27848173.0	3435418.0	31283598.0	3184166.0	1391441.3299999994	427	10	72	5	261	60	0	25	24	6	3	29	0	1	0	0	64	13	0	7	25	1	34	14	53	68	2	4	328	9	16	0	2	6	2	0	6	13	394	17	4	20	20	2	10	53	0	1	9	8	85	41	2	0	2	2	2	4	0	0	1	24	6	6	0	6	20	29	20	1	109	100	69	1	12	0	7	8	130	1	17	41	0	39	0	0	1	2	0	0	3	0	0	0	5	0	3	0	2	6	3	0	1	1	0	0	11	2	4	0	0	0	0	1	94	11	1	1	1	29	53	57	25	18	1	0	123	8	30	4	13	0	70	1381	151	54	135	27	94	99	127	171	325	739	393	123	35	241	227	20	41	67	87	181	2490	824	609	1496	1979	391	1819	2613	0	5	230	211	0	0	0	1	0	0	7	1	0	21	78	1	11	10	214	23	248	44	1186	98	17	37	18	4	31	10	22	9	1	3	32	66	34	9	0	201	6	0	0	5	0	33	12	1	0	6	12	26	35	4	45	88	229	320	0	39	107	5	4	3	69	3	1	32	47	7	70	66	40	1	9	10	3	85	6	18	12	0	432	68	7	95	14	48	345	587	11	3	293	53	52	21	6	277	117	0	714	264	187	14	62	17	5	10	28	16	4	2	140	28	49	131	141	243	74	144	381	40	0	0	29901
23	Ceará	4879656.0	19347582.0	48931354.0	21711307.0	94869894.0	14166662.0	109036561.0	8778576.0	1316954.1800000006	217	121	184	12	401	87	0	10	7	2	40	191	2	3	1	5	129	38	2	12	45	36	123	17	179	145	8	11	936	29	88	0	3	46	18	12	108	142	3220	33	14	109	336	32	52	168	1	9	51	45	407	101	11	0	13	5	13	4	4	2	6	121	50	44	2	15	66	213	47	8	251	346	181	5	8	12	55	41	391	11	87	50	0	194	5	8	3	9	4	3	12	0	8	5	9	9	15	7	12	74	18	16	5	43	5	0	34	18	46	5	2	0	0	21	538	45	3	10	10	84	114	278	93	77	4	0	49	16	69	4	113	5	563	3845	309	189	484	250	530	314	335	487	961	1711	884	486	70	714	1061	46	138	232	272	89	6509	3000	1153	4339	5921	1346	4262	8416	0	5	691	985	2	0	4	2	13	2	22	7	0	110	236	31	18	62	257	150	833	114	4104	557	58	107	66	22	120	22	37	46	1	5	107	315	99	62	1	579	12	3	3	85	0	93	45	5	0	18	60	99	166	3	268	420	671	1079	0	195	406	47	13	10	252	6	22	112	106	25	340	250	364	11	66	95	22	330	26	105	68	1	2949	179	41	542	59	199	990	506	25	18	1073	176	96	102	14	869	265	7	2014	517	467	47	241	54	13	25	58	117	6	8	477	113	170	352	536	789	339	459	1421	102	4	0	93261
