Ano	ID_da_microregiao	Nome_da_microregiao	Valor_bruto_agropecuaria	Valor_bruto_industria	Valor_bruto_servicos	Valor_bruto_administracao	Valor_bruto_total	Impostos	PIB	Populacao	PIB_per_capita
2011	31049	Alfenas	661717.0	513403.0	1642138.0	559155.0	3376411.0	352697.0	3729109.0	226640.0	164010.09999999998
2011	31059	Barbacena	191055.0	651150.0	1131977.0	574379.0	2548561.0	292814.0	2841374.0	223244.0	124806.79
2011	31014	Almenara	127551.0	109083.0	319887.0	435301.0	991818.0	36936.0	1028756.0	180205.0	85167.9
2011	31037	Governador Valadares	163771.0	662457.0	2346126.0	1085021.0	4257377.0	409278.0	4666657.0	417137.0	162779.57
2011	31047	Passos	549866.0	2018213.0	1486038.0	597639.0	4651756.0	323237.0	4974996.0	227661.0	417468.12
2011	31062	Viçosa	275086.0	209814.0	798392.0	545471.0	1828766.0	108621.0	1937387.0	222077.0	138128.10000000003
2011	31031	Itabira	136284.0	8032229.0	3606121.0	1094723.0	12869359.0	865735.0	13735095.0	381269.0	646956.11
2011	31028	Conceição do Mato Dentro	67663.0	74380.0	175282.0	225748.0	543071.0	35699.0	578771.0	84328.0	89894.65000000001
2011	31013	Pedra Azul	42702.0	90304.0	217965.0	196956.0	547929.0	31951.0	579881.0	82962.0	33982.979999999996
2011	31011	Capelinha	251868.0	117917.0	414841.0	477447.0	1262074.0	64809.0	1326885.0	198297.0	84485.89999999998
2011	31063	Muriaé	346662.0	400221.0	1349217.0	693131.0	2789226.0	214783.0	3004009.0	277107.0	186572.53
2011	31027	Sete Lagoas	235020.0	2933906.0	2997041.0	1057064.0	7223031.0	1424051.0	8647080.0	397523.0	229223.89000000004
2011	31065	Juiz de Fora	195803.0	2640039.0	6004451.0	1903017.0	10743310.0	2041947.0	12785253.0	733557.0	314425.44
2011	31012	Araçuaí	73847.0	77555.0	255250.0	351896.0	758548.0	31709.0	790255.0	156772.0	40347.71
2011	31018	Uberlândia	1570747.0	7272079.0	9906628.0	2211366.0	20960815.0	4265883.0	25226697.0	829321.0	424573.22000000003
2011	31020	Patos de Minas	759049.0	532017.0	1789625.0	631703.0	3712393.0	338425.0	4050818.0	254843.0	156717.53
2011	31026	Bom Despacho	356289.0	465171.0	1080338.0	424225.0	2326023.0	233474.0	2559496.0	166445.0	166658.49999999997
2011	31023	Araxá	1322864.0	1902596.0	1929377.0	584246.0	5739086.0	596239.0	6335327.0	206774.0	329797.32
2011	31048	São Sebastião do Paraíso	656402.0	789573.0	2004443.0	648118.0	4098537.0	498699.0	4597235.0	266741.0	206117.22999999998
2011	31044	Formiga	192330.0	832412.0	988249.0	381407.0	2394400.0	273290.0	2667689.0	152726.0	141286.99000000002
2011	31001	Unaí	989955.0	365502.0	916522.0	405790.0	2677769.0	178901.0	2856670.0	149662.0	133566.53000000003
2011	31064	Ubá	163236.0	1619281.0	1316415.0	639435.0	3738371.0	418691.0	4157061.0	271806.0	194532.75000000003
2011	31015	Teófilo Otoni	157086.0	343833.0	1004798.0	635704.0	2141418.0	161525.0	2302943.0	267100.0	75847.62999999999
2011	31025	Curvelo	386090.0	145983.0	609499.0	374750.0	1516321.0	104223.0	1620546.0	151243.0	108207.32999999999
2011	31042	Piuí	405255.0	219745.0	609369.0	222194.0	1456562.0	151455.0	1608016.0	81984.0	170577.12999999998
2011	31030	Belo Horizonte	199571.0	37980408.0	61049085.0	13152349.0	112381414.0	22544338.0	134925755.0	4811930.0	659355.2100000002
2011	31032	Itaguara	87007.0	1203043.0	501254.0	174426.0	1965731.0	110201.0	2075933.0	61672.0	235450.53999999998
2011	31050	Varginha	1033546.0	1499843.0	3840922.0	1131941.0	7506254.0	1097549.0	8603806.0	443694.0	238917.59999999995
2011	31009	Bocaiúva	91556.0	109417.0	197287.0	176524.0	574783.0	55639.0	630422.0	69048.0	42711.98
2011	31040	Caratinga	262794.0	187818.0	901742.0	609529.0	1961889.0	146397.0	2108286.0	254424.0	130397.06999999999
2011	31052	Pouso Alegre	302326.0	2069762.0	3429616.0	878434.0	6680141.0	1364248.0	8044390.0	329877.0	295831.61000000004
2011	31046	Oliveira	231963.0	233288.0	557717.0	321980.0	1344947.0	126203.0	1471151.0	126488.0	101611.08999999998
2011	31003	Januária	217094.0	95983.0	470482.0	661182.0	1444737.0	67229.0	1511966.0	275405.0	87126.70999999999
2011	31008	Grão Mogol	106342.0	175935.0	53530.0	111253.0	447062.0	12466.0	459530.0	42826.0	50390.94000000001
2011	31002	Paracatu	1097648.0	1152985.0	1357834.0	581631.0	4190095.0	259947.0	4450044.0	219216.0	186787.19999999998
2011	31007	Montes Claros	377182.0	1405006.0	3047986.0	1421220.0	6251400.0	646501.0	6897902.0	606698.0	136627.65
2011	31035	Guanhães	95764.0	136666.0	377385.0	341093.0	950910.0	58432.0	1009340.0	131184.0	106405.68999999999
2011	31056	Itajubá	161691.0	897156.0	1118118.0	454372.0	2631332.0	413174.0	3044507.0	189793.0	126294.82
2011	31006	Pirapora	263972.0	867619.0	666223.0	431364.0	2229173.0	382668.0	2611841.0	165683.0	105366.14
2011	31053	Santa Rita do Sapucaí	342193.0	585149.0	821473.0	357315.0	2106122.0	297701.0	2403824.0	141094.0	201350.58999999997
2011	31017	Ituiutaba	423992.0	562270.0	1169811.0	401509.0	2557581.0	279962.0	2837545.0	144141.0	111830.31000000001
2011	31021	Frutal	1059630.0	2745342.0	1199525.0	513055.0	5517552.0	281084.0	5798636.0	181462.0	390448.54000000004
2011	31043	Divinópolis	262997.0	2469977.0	3633975.0	1269356.0	7636305.0	1073236.0	8709540.0	490510.0	198459.25999999998
2011	31057	Lavras	250873.0	671294.0	1046571.0	398124.0	2366859.0	280647.0	2647505.0	150824.0	166291.52999999997
2011	31034	Conselheiro Lafaiete	64001.0	3278215.0	2080781.0	707920.0	6130916.0	765107.0	6896022.0	249327.0	209782.67999999996
2011	31058	São João Del Rei	177555.0	492189.0	959843.0	444591.0	2074179.0	209377.0	2283556.0	183587.0	169995.95
2011	31004	Janaúba	233690.0	160551.0	594923.0	578800.0	1567962.0	97800.0	1665760.0	248207.0	76507.15000000002
2011	31038	Mantena	56585.0	39703.0	179930.0	163177.0	439395.0	23337.0	462732.0	63315.0	48052.41
2011	31010	Diamantina	28275.0	72424.0	306038.0	213205.0	619942.0	43033.0	662974.0	82779.0	53489.03
2011	31033	Ouro Preto	33393.0	9583791.0	3043386.0	573873.0	13234444.0	505044.0	13739487.0	175253.0	242311.47999999998
2011	31029	Pará de Minas	166135.0	572348.0	879366.0	301062.0	1918910.0	257101.0	2176011.0	124629.0	67333.85
2011	32007	Afonso Cláudio	261686.0	175386.0	584998.0	444163.0	1466234.0	148853.0	1615086.0	132640.0	85731.3
2011	32002	Nova Venécia	326785.0	204926.0	567037.0	411720.0	1510470.0	144343.0	1654813.0	124805.0	80201.18
2011	32001	Barra de São Francisco	115992.0	202018.0	302248.0	298821.0	919079.0	89766.0	1008844.0	89455.0	41124.83
2011	32011	Alegre	213776.0	117237.0	566956.0	539946.0	1437912.0	124082.0	1561998.0	158732.0	87911.83
2011	32010	Guarapari	128391.0	4656660.0	1862936.0	672461.0	7320448.0	436381.0	7756828.0	187127.0	300451.86
2011	32003	Colatina	224514.0	661479.0	1300578.0	668217.0	2854788.0	431590.0	3286380.0	200815.0	97421.73000000001
2011	32012	Cachoeiro de Itapemirim	194149.0	1207572.0	1997028.0	1077650.0	4476396.0	713008.0	5189404.0	333842.0	118806.29999999999
2011	32006	Linhares	408268.0	5877139.0	2650753.0	1180927.0	10117087.0	1159785.0	11276873.0	312995.0	186118.65999999997
2011	32009	Vitória	52121.0	12827805.0	20435248.0	5224439.0	38539616.0	16021946.0	54561562.0	1582912.0	162648.46
2011	32005	São Mateus	314734.0	588423.0	903675.0	651754.0	2458587.0	228025.0	2686612.0	188062.0	61580.42
2011	32008	Santa Teresa	362747.0	144734.0	445757.0	352869.0	1306106.0	105071.0	1411177.0	105018.0	75863.55
2011	32013	Itapemirim	147223.0	10431264.0	2131817.0	312470.0	13022773.0	193976.0	13216749.0	75994.0	833132.0599999999
2011	32004	Montanha	235331.0	71562.0	198135.0	192160.0	697189.0	52708.0	749897.0	54658.0	51520.09
2011	33013	Baía da Ilha Grande	36013.0	3267785.0	2786291.0	1246533.0	7336623.0	990681.0	8327304.0	211517.0	79531.89
2011	33002	Santo Antônio de Pádua	197329.0	167801.0	584528.0	602900.0	1552562.0	114471.0	1667032.0	122725.0	81566.02
2011	33010	Lagos	82012.0	9732230.0	6571315.0	2833067.0	19218621.0	697402.0	19916024.0	550446.0	226524.82
2011	33005	Três Rios	65906.0	679422.0	1499120.0	748909.0	2993355.0	538210.0	3531566.0	156512.0	117338.72000000002
2011	33012	Barra do Piraí	64014.0	566031.0	1240502.0	806925.0	2677472.0	243321.0	2920793.0	176161.0	73709.75
2011	33011	Vale do Paraíba Fluminense	133432.0	9426279.0	9122442.0	3402752.0	22084905.0	5493097.0	27578001.0	684411.0	527172.2
2011	33018	Rio de Janeiro	148214.0	44080748.0	157883591.0	54404972.0	256517528.0	61325777.0	317843301.0	11671912.0	263602.86000000004
2011	33007	Nova Friburgo	265414.0	611136.0	1568882.0	1106954.0	3552385.0	366767.0	3919151.0	234219.0	66338.04000000001
2011	33001	Itaperuna	142109.0	355715.0	1190970.0	949496.0	2638290.0	190444.0	2807660.0	196295.0	91034.26
2011	33016	Macacu-Caceribu	32096.0	408724.0	882123.0	557596.0	1880538.0	222185.0	2102722.0	110714.0	37922.22
2011	33004	Macaé	79446.0	9651085.0	6342256.0	1784154.0	17856943.0	2252474.0	20109418.0	268293.0	355606.75
2011	33003	Campos dos Goytacazes	345993.0	40506957.0	16077820.0	3248823.0	60179592.0	1142955.0	61322547.0	592796.0	421108.64
2011	33006	Cantagalo-Cordeiro	32151.0	459108.0	344518.0	325729.0	1161505.0	110332.0	1271837.0	63299.0	79232.65
2011	33009	Bacia de São João	30779.0	10188143.0	4279214.0	958717.0	15456852.0	373183.0	15830036.0	168708.0	208633.96000000002
2011	33014	Vassouras	69771.0	185049.0	926000.0	808803.0	1989623.0	144117.0	2133739.0	164746.0	78188.22
2011	33017	Itaguaí	30818.0	1601236.0	4578864.0	1212343.0	7423261.0	729548.0	8152808.0	227693.0	111227.48
2011	33015	Serrana	332254.0	3635946.0	5216362.0	2254505.0	11439067.0	1553066.0	12992133.0	482679.0	72156.69
2011	33008	Santa Maria Madalena	47514.0	15487.0	85768.0	171948.0	320720.0	21110.0	341829.0	29552.0	34773.57
2011	35035	Adamantina	319064.0	477566.0	1137015.0	429556.0	2363202.0	192422.0	2555625.0	159159.0	189772.89
2011	35004	São José do Rio Preto	1223106.0	3719659.0	9888898.0	1969124.0	16800781.0	2044590.0	18845371.0	770674.0	670376.15
2011	35029	Pirassununga	241575.0	1066361.0	1623675.0	481142.0	3412753.0	510280.0	3923032.0	184907.0	77617.48000000001
2011	35030	São João da Boa Vista	623659.0	1828042.0	3470103.0	1052019.0	6973824.0	694245.0	7668067.0	410446.0	220756.99999999997
2011	35033	Amparo	261807.0	1430360.0	1780782.0	485151.0	3958099.0	517832.0	4475932.0	180266.0	140142.97
2011	35022	Avaré	467143.0	445472.0	1279667.0	498485.0	2690766.0	226601.0	2917365.0	180009.0	125061.71
2011	35028	Piracicaba	549369.0	6263458.0	8402439.0	1531587.0	16746851.0	2991665.0	19738517.0	560951.0	289805.1
2011	35020	Bauru	749921.0	3390005.0	7032598.0	1532405.0	12704934.0	1641519.0	14346450.0	565405.0	374377.6000000001
2011	35042	Itapetininga	601425.0	1146487.0	1423139.0	467918.0	3638972.0	357917.0	3996888.0	193731.0	92907.19
2011	35036	Presidente Prudente	962494.0	2592113.0	5358185.0	1529079.0	10441871.0	994546.0	11436417.0	575620.0	540603.8600000001
2011	35015	Batatais	336632.0	469287.0	843223.0	287098.0	1936239.0	170224.0	2106463.0	107004.0	107792.12999999999
2011	35018	Birigui	456640.0	1223091.0	1849733.0	705795.0	4235262.0	409318.0	4644578.0	259801.0	310405.39999999997
2011	35046	Sorocaba	296580.0	14844256.0	18767630.0	3537109.0	37445570.0	8123668.0	45569235.0	1339127.0	493688.36999999994
2011	35003	Votuporanga	247429.0	649878.0	1206978.0	361678.0	2465963.0	249001.0	2714962.0	140499.0	192519.8
2011	35038	Marília	280575.0	1620070.0	3570554.0	954036.0	6425237.0	789180.0	7214420.0	331875.0	198103.36
2011	35032	Campinas	427759.0	30636253.0	52479813.0	7923085.0	91466909.0	23038265.0	114505175.0	2663241.0	742046.5599999998
2011	35024	Araraquara	684487.0	3414680.0	5495105.0	1338208.0	10932481.0	1358950.0	12291428.0	506351.0	260609.87000000002
2011	35025	São Carlos	337400.0	3165203.0	3770784.0	854069.0	8127456.0	1219935.0	9347393.0	311617.0	140210.26
2011	35016	Andradina	689551.0	951170.0	1511559.0	548058.0	3700332.0	284794.0	3985127.0	182307.0	221928.53999999998
2011	35023	Botucatu	355916.0	1361662.0	2021472.0	536275.0	4275325.0	487019.0	4762345.0	209492.0	131008.91
2011	35051	Guaratinguetá	56317.0	2210048.0	3508870.0	1032988.0	6808223.0	1023047.0	7831272.0	404304.0	168458.57
2011	35001	Jales	354346.0	414790.0	1049405.0	442782.0	2261321.0	175571.0	2436891.0	149406.0	319933.51000000007
2011	35044	Capão Bonito	329240.0	429226.0	509308.0	352631.0	1620405.0	91605.0	1712010.0	134543.0	113384.06999999998
2011	35017	Araçatuba	552693.0	1160838.0	3236263.0	680284.0	5630078.0	642323.0	6272401.0	258338.0	171176.42
2011	35011	Ituverava	271494.0	345542.0	821272.0	262673.0	1700979.0	142881.0	1843858.0	96186.0	101444.79000000001
2011	35052	Bananal	28702.0	45236.0	74691.0	81754.0	230382.0	13714.0	244096.0	26347.0	42672.81
2011	35027	Limeira	344771.0	6194139.0	7190889.0	1522840.0	15252638.0	2336629.0	17589267.0	583921.0	259246.95999999996
2011	35037	Tupã	465908.0	361593.0	888893.0	271792.0	1988185.0	144546.0	2132731.0	109877.0	151322.84
2011	35005	Catanduva	359571.0	1076336.0	2139140.0	612906.0	4187953.0	547457.0	4735409.0	222975.0	233798.32000000004
2011	35031	Moji Mirim	462734.0	3597222.0	4241574.0	1104561.0	9406091.0	1501350.0	10907441.0	386235.0	173852.2
2011	35059	Guarulhos	48286.0	11542830.0	19794070.0	3629567.0	35014755.0	7210262.0	42225017.0	1360517.0	79346.69
2011	35039	Assis	853062.0	1223230.0	2455495.0	740099.0	5271888.0	553346.0	5824009.0	265178.0	415833.43000000005
2011	35048	Bragança Paulista	519437.0	4152151.0	5817183.0	1387980.0	11876751.0	2026643.0	13903394.0	504338.0	224967.95999999996
2011	35006	Auriflama	199567.0	100252.0	249591.0	145144.0	694552.0	39001.0	733555.0	46534.0	152155.40000000002
2011	35041	Itapeva	521994.0	506562.0	1325722.0	649275.0	3003555.0	209321.0	3210063.0	241054.0	153687.49
2011	35021	Jaú	615182.0	2289784.0	3578163.0	896096.0	7379225.0	955505.0	8334732.0	349066.0	286762.45999999996
2011	35055	Registro	687306.0	1655518.0	1889385.0	653680.0	4885891.0	314796.0	5200682.0	243647.0	250358.63000000006
2011	35009	Barretos	282748.0	964706.0	1545991.0	389706.0	3183152.0	341389.0	3524540.0	136154.0	92175.73000000001
2011	35014	Ribeirão Preto	689367.0	5951106.0	17030685.0	2949386.0	26620540.0	3673445.0	30293982.0	1045507.0	370193.06999999995
2011	35057	Osasco	35493.0	12937731.0	64560136.0	5321894.0	82855252.0	23175573.0	106030824.0	1788447.0	445861.78
2011	35013	Jaboticabal	787489.0	1833186.0	3665530.0	1111517.0	7397724.0	803414.0	8201140.0	409923.0	286465.1200000001
2011	35040	Ourinhos	414048.0	985121.0	2304125.0	788376.0	4491671.0	412424.0	4899960.0	291403.0	253605.61000000004
2011	35063	Santos	21717.0	6244898.0	20234242.0	4758557.0	31259412.0	5427253.0	36686667.0	1482740.0	172432.28
2011	35062	Mogi das Cruzes	446012.0	9356388.0	11053322.0	3168234.0	24023959.0	5391493.0	29415449.0	1330640.0	187104.63
2011	35043	Tatuí	203333.0	2542804.0	2572679.0	706889.0	6025704.0	945811.0	6971516.0	260953.0	184050.21000000002
2011	35026	Rio Claro	223409.0	2851464.0	2905002.0	708560.0	6688434.0	1015980.0	7704414.0	244550.0	141378.12
2011	35050	São José dos Campos	113214.0	20375497.0	20443593.0	3886901.0	44819203.0	9664654.0	54483855.0	1429126.0	230840.9
2011	35019	Lins	321172.0	1846966.0	1719795.0	410599.0	4298529.0	476229.0	4774758.0	161257.0	153647.78999999998
2011	35058	Franco da Rocha	3850.0	1829563.0	2464204.0	1094178.0	5391795.0	686681.0	6078474.0	459731.0	58145.55
2011	35047	Jundiaí	101878.0	12245680.0	17928538.0	1826859.0	32102957.0	7365434.0	39468392.0	641202.0	345778.11
2011	35049	Campos do Jordão	32595.0	125463.0	558913.0	204374.0	921346.0	55180.0	976525.0	69196.0	45728.310000000005
2011	35054	Caraguatatuba	19501.0	1087406.0	3461087.0	947901.0	5515897.0	2426696.0	7942592.0	286165.0	116187.33
2011	35060	Itapecerica da Serra	28527.0	6618063.0	11085444.0	2472469.0	20204504.0	3939963.0	24144468.0	1000415.0	164296.56
2011	35012	Franca	326608.0	2141387.0	3413289.0	938170.0	6819453.0	751249.0	7569213.0	389504.0	185008.87
2011	35053	Paraibuna/Paraitinga	63289.0	166369.0	255497.0	201363.0	686518.0	79632.0	766152.0	70390.0	91749.36
2011	35061	São Paulo	23082.0	93643050.0	357977341.0	36133616.0	487777089.0	119625691.0	607402779.0	13882809.0	305992.69
2011	35034	Dracena	238787.0	262246.0	894467.0	309132.0	1704636.0	159811.0	1864446.0	116777.0	145045.41
2011	35002	Fernandópolis	159378.0	421344.0	942511.0	316363.0	1839600.0	167835.0	2007434.0	104954.0	188450.28
2011	35010	São Joaquim da Barra	809354.0	1716378.0	1984303.0	607390.0	5117425.0	524997.0	5642424.0	212990.0	239844.25999999998
2011	35045	Piedade	543852.0	306824.0	890855.0	438917.0	2180447.0	163178.0	2343626.0	190106.0	59435.92
2011	35008	Novo Horizonte	294562.0	224825.0	499548.0	228521.0	1247454.0	85246.0	1332700.0	79784.0	110187.03
2011	35056	Itanhaém	96377.0	375666.0	1326385.0	638657.0	2437085.0	158866.0	2595951.0	221676.0	53201.840000000004
2011	35007	Nhandeara	308083.0	305080.0	470486.0	183693.0	1267343.0	101464.0	1368807.0	65835.0	211677.87
2011	41015	Cornélio Procópio	643884.0	440647.0	1105179.0	448378.0	2638087.0	203307.0	2841396.0	175748.0	227164.41999999998
2011	41035	Cerro Azul	137217.0	15787.0	45271.0	73308.0	271582.0	8617.0	280200.0	29017.0	29910.28
2011	41039	Rio Negro	374279.0	470065.0	472524.0	225155.0	1542022.0	155240.0	1697260.0	90296.0	112430.49
2011	41037	Curitiba	730337.0	26928168.0	50231746.0	8338261.0	86228507.0	23552704.0	109781212.0	3090916.0	476380.8
2011	41004	Goioerê	578655.0	189565.0	732001.0	294605.0	1794825.0	129821.0	1924650.0	115778.0	193119.41
2011	41002	Umuarama	604308.0	842469.0	1687781.0	665710.0	3800270.0	381129.0	4181399.0	265648.0	320713.23
2011	41001	Paranavaí	868886.0	733488.0	1344437.0	706047.0	3652857.0	241933.0	3894789.0	271800.0	428119.30000000005
2011	41007	Porecatu	253963.0	425055.0	529256.0	214493.0	1422766.0	97490.0	1520259.0	82481.0	137591.83
2011	41025	Capanema	380677.0	221354.0	526423.0	232116.0	1360571.0	125748.0	1486319.0	95410.0	121031.57999999999
2011	41023	Cascavel	1263684.0	2057588.0	4454490.0	1092030.0	8867793.0	915782.0	9783572.0	435869.0	374049.29000000004
2011	41006	Astorga	701559.0	560199.0	1056274.0	491816.0	2809847.0	222402.0	3032248.0	184728.0	366337.62
2011	41038	Paranaguá	80109.0	1618803.0	2968059.0	691839.0	5358808.0	938862.0	6297669.0	267664.0	100247.6
2011	41034	São Mateus do Sul	298565.0	173746.0	288302.0	151389.0	912002.0	64912.0	976914.0	62767.0	45974.38
2011	41010	Apucarana	482920.0	1981338.0	2443117.0	697442.0	5604815.0	634002.0	6238814.0	289743.0	175287.52999999997
2011	41020	Jaguariaíva	388903.0	677959.0	512602.0	250302.0	1829767.0	269055.0	2098822.0	100778.0	80730.44
2011	41013	Ivaiporã	467990.0	134594.0	614172.0	346045.0	1562803.0	97896.0	1660699.0	136746.0	183407.37
2011	41005	Campo Mourão	802543.0	717969.0	1761271.0	546501.0	3828287.0	348973.0	4177258.0	217399.0	243370.74
2011	41014	Assaí	276965.0	145001.0	318509.0	182656.0	923136.0	58488.0	981625.0	71004.0	108055.34
2011	41022	Toledo	1543525.0	1666474.0	3458863.0	1006670.0	7675533.0	755541.0	8431068.0	380409.0	424564.98
2011	41026	Francisco Beltrão	1006184.0	688145.0	1500073.0	618074.0	3812475.0	315493.0	4127968.0	243517.0	291213.16
2011	41016	Jacarezinho	354166.0	491912.0	720326.0	298156.0	1864561.0	149651.0	2014214.0	122782.0	107740.81999999999
2011	41033	União da Vitória	406084.0	280589.0	587484.0	309491.0	1583651.0	126161.0	1709811.0	117093.0	109691.45
2011	41028	Pitanga	257211.0	55456.0	272017.0	190003.0	774687.0	46890.0	821579.0	75037.0	62180.23
2011	41012	Faxinal	216377.0	47416.0	210047.0	121622.0	595464.0	35831.0	631294.0	46244.0	94581.39
2011	41027	Pato Branco	571400.0	1571258.0	1443094.0	414367.0	4000117.0	318507.0	4318625.0	160101.0	381782.23
2011	41011	Londrina	521104.0	3538028.0	8740359.0	1777180.0	14576671.0	2991401.0	17568075.0	731145.0	130139.73999999999
2011	41029	Guarapuava	918499.0	2076708.0	2172879.0	909358.0	6077443.0	450956.0	6528399.0	379251.0	256423.10000000003
2011	41021	Ponta Grossa	794933.0	3291598.0	4283885.0	1071062.0	9441479.0	1225310.0	10666789.0	433597.0	106430.22
2011	41018	Wenceslau Braz	420723.0	185700.0	480178.0	239170.0	1325771.0	104281.0	1430055.0	98974.0	146857.43999999997
2011	41024	Foz do Iguaçu	634375.0	3849933.0	3603206.0	1072828.0	9160340.0	691055.0	9851398.0	409521.0	225455.05000000005
2011	41003	Cianorte	405148.0	852956.0	912953.0	369410.0	2540464.0	211338.0	2751799.0	143758.0	210879.00999999998
2011	41030	Palmas	279214.0	671660.0	487885.0	219587.0	1658347.0	97587.0	1755935.0	90797.0	103904.67
2011	41017	Ibaiti	316024.0	90817.0	318894.0	183292.0	909027.0	51110.0	960137.0	77587.0	95682.78
2011	41008	Floraí	269665.0	58148.0	232905.0	95673.0	656391.0	38703.0	695095.0	34757.0	139960.22
2011	41031	Prudentópolis	733482.0	200849.0	474240.0	309935.0	1718504.0	94647.0	1813154.0	129095.0	104495.19
2011	41019	Telêmaco Borba	814901.0	1089475.0	778966.0	411437.0	3094781.0	259149.0	3353929.0	159972.0	105218.06
2011	41032	Irati	443283.0	325934.0	545062.0	234412.0	1548691.0	152053.0	1700745.0	97897.0	72995.91
2011	41036	Lapa	189732.0	178407.0	344324.0	123858.0	836321.0	80865.0	917186.0	49673.0	33537.2
2011	41009	Maringá	303486.0	2459622.0	6496438.0	1332106.0	10591650.0	1628257.0	12219908.0	547350.0	83309.29000000001
2011	42009	Curitibanos	475928.0	919938.0	896719.0	367841.0	2660426.0	280251.0	2940678.0	123052.0	219297.61000000002
2011	42003	Xanxerê	638141.0	1140797.0	1546686.0	465406.0	3791029.0	457100.0	4248131.0	153252.0	471460.27
2011	42014	Ituporanga	235129.0	216912.0	351044.0	164274.0	967357.0	74370.0	1041726.0	56111.0	125128.89000000001
2011	42011	Rio do Sul	435833.0	1263902.0	1710542.0	608022.0	4018301.0	447408.0	4465709.0	206618.0	374476.59
2011	42004	Joaçaba	1071981.0	2356159.0	3053864.0	983623.0	7465629.0	898319.0	8363949.0	328272.0	664554.8200000002
2011	42002	Chapecó	1097775.0	3079655.0	4889695.0	1196438.0	10263567.0	1448082.0	11711649.0	408442.0	972302.9500000001
2011	42017	Tabuleiro	113348.0	54801.0	109220.0	74276.0	351645.0	26895.0	378540.0	24033.0	81916.99
2011	42005	Concórdia	538670.0	1208938.0	1273349.0	436003.0	3456963.0	483479.0	3940442.0	142320.0	431966.87
2011	42001	São Miguel do Oeste	582152.0	867688.0	1418314.0	505601.0	3373752.0	392016.0	3765771.0	175018.0	383043.26999999996
2011	42015	Tijucas	99168.0	669868.0	649176.0	273131.0	1691341.0	204503.0	1895844.0	93601.0	121932.75
2011	42010	Campos de Lages	636817.0	1276468.0	1990586.0	833268.0	4737136.0	520653.0	5257792.0	284060.0	309931.99
2011	42016	Florianópolis	276228.0	4009311.0	12358235.0	2684862.0	19328638.0	4828065.0	24156703.0	891126.0	199579.76
2011	42012	Blumenau	158148.0	8262140.0	8493978.0	2035687.0	18949952.0	3390251.0	22340205.0	687351.0	396043.94
2011	42008	Joinville	257227.0	12833540.0	10951858.0	2639100.0	26681723.0	4978110.0	31659833.0	855256.0	335835.94
2011	42020	Araranguá	374919.0	665602.0	1190976.0	501125.0	2732624.0	258202.0	2990828.0	182397.0	226684.23000000004
2011	42018	Tubarão	467148.0	2040471.0	2899272.0	1050777.0	6457664.0	787914.0	7245580.0	377765.0	350796.58
2011	42013	Itajaí	182635.0	3063054.0	9907656.0	1895429.0	15048771.0	5800374.0	20849147.0	583702.0	306101.92
2011	42006	Canoinhas	915181.0	1156878.0	1547687.0	687698.0	4307443.0	383861.0	4691304.0	244607.0	217935.88
2011	42007	São Bento do Sul	178562.0	1314341.0	1001994.0	385568.0	2880465.0	385946.0	3266412.0	127288.0	70994.79000000001
2011	42019	Criciúma	204536.0	3173110.0	3356858.0	1045828.0	7780331.0	1077748.0	8858078.0	372783.0	251685.05999999997
2011	43031	Campanha Meridional	370118.0	257368.0	1065004.0	497029.0	2189518.0	177763.0	2367280.0	173898.0	84850.25
2011	43010	Passo Fundo	1131070.0	1447243.0	4139905.0	945335.0	7663553.0	938320.0	8601875.0	329853.0	649957.56
2011	43019	Restinga Seca	251356.0	143666.0	356595.0	188193.0	939807.0	78519.0	1018326.0	63008.0	139148.11
2011	43008	Ijuí	787626.0	794183.0	2261243.0	575598.0	4418647.0	458179.0	4876829.0	184247.0	361273.4
2011	43001	Santa Rosa	504506.0	624501.0	1390598.0	462095.0	2981698.0	335466.0	3317167.0	156956.0	228579.66
2011	43029	Campanha Ocidental	1078160.0	609409.0	2222781.0	982858.0	4893210.0	422673.0	5315883.0	363020.0	170623.73
2011	43009	Carazinho	760345.0	537504.0	1538386.0	489145.0	3325377.0	338968.0	3664347.0	160037.0	386851.26999999996
2011	43003	Frederico Westphalen	721102.0	295794.0	954688.0	508716.0	2480306.0	178104.0	2658411.0	173841.0	397194.62
2011	43011	Cruz Alta	1046607.0	583760.0	1979638.0	446445.0	4056450.0	393951.0	4450400.0	149798.0	416247.44
2011	43023	Montenegro	331626.0	1777373.0	1635325.0	601685.0	4346010.0	672624.0	5018636.0	204446.0	429243.50000000006
2011	43026	Porto Alegre	245350.0	21780958.0	50826679.0	10713108.0	83566100.0	18179293.0	101745391.0	3643619.0	545843.36
2011	43032	Serras de Sudeste	308983.0	340790.0	473424.0	353543.0	1476739.0	110962.0	1587701.0	116433.0	122229.36
2011	43014	Guaporé	548300.0	1026635.0	1020207.0	392080.0	2987222.0	320860.0	3308084.0	128155.0	499529.68999999994
2011	43016	Caxias do Sul	620550.0	11121438.0	10710648.0	2344017.0	24796655.0	5086962.0	29883619.0	778527.0	480294.08999999997
2011	43028	Camaquã	359313.0	240882.0	746167.0	369851.0	1716214.0	181057.0	1897272.0	130971.0	101094.7
2011	43004	Erechim	664242.0	2484244.0	1885488.0	622981.0	5656956.0	505374.0	6162331.0	211557.0	786592.5399999997
